Rk,Player,Pos,Age,Tm,G,MP,"PER
▼",TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,LeBron James,SF,27,MIA,62,2326,30.7,0.605,0.127,0.429,5,19.7,12.6,33.6,2.6,1.7,13.3,32,,10,4.5,14.5,0.298,,8.2,2.7,10.9,7.6
2,Chris Paul,PG,26,LAC,60,2181,27,0.581,0.239,0.339,2.3,9.4,5.8,43.8,3.8,0.2,10.8,24.3,,10.4,2.3,12.7,0.278,,6.7,2.4,9.2,6.1
3,Dwyane Wade,SG,30,MIA,49,1625,26.3,0.559,0.067,0.355,5.6,11.6,8.7,27.3,2.7,3.1,11.8,31.3,,4.8,2.9,7.7,0.227,,6,1.9,7.9,4
4,Kevin Durant,SF,23,OKC,66,2546,26.2,0.61,0.265,0.386,1.9,20.4,11.8,17.5,1.8,2.2,14,31.3,,8.5,3.7,12.2,0.23,,6.2,0.8,7,5.8
5,Kevin Love,PF,23,MIN,55,2145,25.4,0.568,0.266,0.434,11.6,26.4,19,10,1.1,0.9,9.2,28.8,,7.6,2.3,10,0.223,,6.1,-0.9,5.2,3.9
6,Dwight Howard,C,26,ORL,54,2070,24.2,0.569,0.01,0.788,11,33.1,21.9,9.8,2.1,4.4,15.2,26.1,,3.3,4.4,7.7,0.179,,2.2,2,4.3,3.3
7,Blake Griffin,PF,22,LAC,66,2392,23.4,0.557,0.016,0.458,10.7,25.1,17.8,16.6,1.2,1.7,10.9,26.6,,6.6,2.6,9.2,0.185,,3.9,-0.2,3.7,3.4
8,Derrick Rose,PG,23,CHI,39,1375,23,0.532,0.249,0.344,2.1,8.4,5.3,40.3,1.4,1.4,12.9,30.5,,4.1,2,6,0.211,,6.1,0.3,6.4,2.9
9,Andrew Bynum,C,24,LAL,60,2112,22.9,0.594,0.006,0.425,10.6,26.1,18.7,7.4,0.7,4,13.9,23.8,,4.8,3.3,8,0.183,,2.7,0.2,2.9,2.6
10,Russell Westbrook,PG,23,OKC,66,2331,22.9,0.538,0.155,0.326,5,9.4,7.4,29.8,2.5,0.7,14.2,32.7,,5.5,2.4,7.9,0.163,,3.7,-0.7,3,3
11,Al Jefferson,C,27,UTA,61,2075,22.8,0.52,0.004,0.169,7.3,25.3,16.2,12.1,1.2,3.9,5.2,25.7,,4.9,2.5,7.5,0.173,,3.5,0.2,3.7,3
12,LaMarcus Aldridge,PF,26,POR,55,1994,22.7,0.56,0.012,0.291,8.6,17.5,12.9,13.2,1.3,1.7,9.5,27,,5.4,1.6,7,0.169,,3.4,-0.4,3,2.5
13,Tim Duncan*,C,35,SAS,58,1634,22.5,0.531,0.005,0.34,7.9,28.2,18.3,13.5,1.2,3.9,10.3,26.2,,3,2.9,5.9,0.174,,2,1.3,3.3,2.2
14,Greg Monroe,C,21,DET,66,2082,22,0.563,0.001,0.348,13.3,23.6,18.3,14,2.1,1.7,15.2,23.6,,4.3,2.7,7,0.161,,2.8,0.1,2.9,2.6
15,Tony Parker,PG,29,SAS,60,1923,22,0.539,0.069,0.319,1.3,8.7,5.1,40.3,1.5,0.2,13.1,27.7,,5.5,1.6,7.1,0.177,,3.6,-0.9,2.7,2.3
16,Kobe Bryant*,SG,33,LAL,58,2232,21.9,0.527,0.215,0.338,3.5,11.8,7.8,23.7,1.6,0.6,11.7,35.7,,4.2,2,6.2,0.132,,4.2,-0.9,3.3,2.9
17,Paul Millsap,PF,26,UTA,64,2100,21.8,0.545,0.036,0.296,9.7,21.2,15.4,12.4,2.9,2,10.3,23.2,,4.9,2.9,7.8,0.179,,2.6,1.3,3.9,3.1
18,DeMarcus Cousins,C,21,SAC,64,1950,21.7,0.499,0.014,0.373,14.2,25.9,19.8,9.5,2.4,2.8,12.8,29.7,,2.1,2.2,4.2,0.104,,0.4,-1.3,-0.8,0.6
19,Dirk Nowitzki,PF,33,DAL,62,2079,21.7,0.564,0.205,0.343,2.5,19.9,11.3,12.6,1.1,1.2,9,29.2,,5,2.6,7.6,0.175,,3.7,0.1,3.7,3
20,Kyrie Irving,PG,19,CLE,51,1558,21.4,0.566,0.245,0.262,3.1,11.2,7,36.5,1.8,1,16.1,28.7,,3.4,0.6,4.1,0.125,,4.6,-0.5,4.1,2.4
21,Nikola Peković,C,26,MIN,47,1264,21.4,0.607,0,0.412,15.8,14.6,15.2,4.6,1.2,1.8,14,21.9,,3.6,0.9,4.5,0.17,,2.3,-1.3,1,1
22,Ryan Anderson,PF,23,ORL,61,1964,21.2,0.589,0.557,0.226,13,14.7,13.8,5.1,1.4,1,6.4,21.2,,7,1.9,8.9,0.219,,5.2,-1.1,4,3
23,Marcin Gortat,C,27,PHO,66,2114,21.2,0.578,0.003,0.326,10,25,17.6,4.8,1.2,3.4,9.3,20.8,,4.9,2.7,7.6,0.172,,2.2,0,2.2,2.3
24,Carmelo Anthony,SF,27,NYK,55,1876,21.1,0.525,0.198,0.358,5.4,15.9,10.6,21,1.7,1,10.8,31.8,,3.7,2.6,6.2,0.16,,3.8,-0.2,3.6,2.7
25,James Harden,SG,22,OKC,62,1946,21.1,0.66,0.464,0.587,1.9,12.2,7.4,19.3,1.6,0.6,14.8,21.6,,7.5,1.8,9.3,0.23,,4.1,0.2,4.3,3.1
26,Josh Smith,PF,26,ATL,66,2329,21.1,0.499,0.099,0.292,6.9,24.8,15.9,20.6,2.1,3.8,11.7,28.4,,1.9,4.9,6.8,0.139,,1.7,2.1,3.8,3.3
27,Ersan İlyasova,PF,24,MIL,60,1655,20.5,0.577,0.188,0.307,12.7,22.8,17.6,7,1.3,2,10.1,20.1,,4.4,2,6.4,0.185,,3.1,-1.1,1.9,1.6
28,Kevin Garnett*,C,35,BOS,60,1864,20.4,0.55,0.012,0.243,4.4,25.8,15.6,17.9,1.6,2.5,11.1,24.9,,2.6,4.3,6.9,0.178,,1.8,2.5,4.3,2.9
29,Pau Gasol,PF,31,LAL,65,2430,20.4,0.547,0.029,0.285,8.8,21.8,15.6,17.2,0.8,2.6,12.1,22.1,,5.2,3.1,8.3,0.165,,2.6,0.8,3.4,3.3
30,Steve Nash*,PG,37,PHO,62,1961,20.3,0.625,0.254,0.256,1.5,9.1,5.3,53.1,1,0.3,27.1,19.6,,5.2,0.6,5.9,0.144,,4.7,-1.2,3.4,2.7
