Rk,Player,Pos,Age,Tm,G,MP,"PER
▼",TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
39,Al Jefferson,C,30,CHO,65,1992,19.7,0.5,0.005,0.163,5.3,25.5,15.1,11.6,1.2,3.3,5.9,26.3,,1.3,3.4,4.7,0.113,,0.9,0.7,1.6,1.8
40,Zach Randolph,PF,33,MEM,71,2304,19.5,0.538,0.021,0.32,11.2,25.8,18.5,11.4,1.6,0.5,12.8,24.3,,3.4,3.8,7.2,0.149,,1.4,-0.1,1.3,1.9
41,Kyle Lowry,PG,28,TOR,70,2414,19.3,0.527,0.375,0.299,2.6,13.1,7.8,32.4,2.3,0.4,12.8,25.4,,5.1,2,7.1,0.141,,3.2,-0.1,3,3.1
42,Dirk Nowitzki,PF,36,DAL,77,2282,19.2,0.56,0.258,0.272,2.1,19.9,11,10.4,0.9,1.2,6.5,24.9,,5.2,2,7.2,0.152,,2.7,-0.5,2.2,2.4
43,Tyler Zeller,C,25,BOS,82,1731,18.9,0.594,0,0.3,9.1,20.5,14.7,10.8,0.5,2.3,9.8,19.6,,4.5,2,6.5,0.179,,1,0,0.9,1.3
44,Kevin Love,PF,26,CLE,75,2532,18.8,0.562,0.412,0.337,6.5,26.3,16.6,10.7,1,1.2,10,21.7,,5.8,2.9,8.7,0.165,,3.2,-0.4,2.7,3
45,Mike Conley,PG,27,MEM,70,2225,18.6,0.558,0.314,0.282,1.5,9.2,5.4,28,2.1,0.5,13.6,23.7,,4.2,2.7,6.8,0.147,,2.6,0.2,2.8,2.7
46,Ty Lawson,PG,27,DEN,75,2665,18.5,0.526,0.221,0.392,1.6,8.1,4.7,43,1.7,0.3,14.6,20.6,,6,1,7,0.126,,3,-0.9,2.2,2.8
47,Eric Bledsoe,PG,25,PHO,81,2800,18.4,0.555,0.26,0.422,2.8,13.9,8.3,27.9,2.3,1.2,18.1,23.7,,4.1,2.9,7,0.119,,1.6,0.5,2.1,2.9
48,Kenneth Faried,PF,25,DEN,75,2086,18.4,0.548,0.011,0.391,12.1,22.9,17.3,7.1,1.5,2.1,12,20.3,,3.5,2.1,5.6,0.13,,0.6,-0.7,-0.1,1
49,Marcin Gortat,C,30,WAS,82,2453,18.2,0.587,0.004,0.226,8.5,24.1,16.5,6.5,1,3.6,10.5,17.6,,4.4,4.2,8.6,0.168,,0.6,0.9,1.5,2.1
50,Mason Plumlee,C,24,BRK,82,1743,18,0.57,0.006,0.648,11.3,21.6,16.5,7,1.9,2.9,14.4,19.2,,2.5,2.3,4.8,0.131,,-0.2,0.3,0.1,0.9
51,Nikola Mirotić,PF,23,CHI,82,1654,17.9,0.556,0.502,0.455,4.3,21.8,13.3,9.7,1.7,2.4,10.6,22.8,,3,2.7,5.7,0.165,,1.4,1,2.3,1.8
52,Jared Sullinger,PF,22,BOS,58,1566,17.9,0.503,0.26,0.182,10.1,20.9,15.4,14.2,1.4,2.1,9.3,23.6,,1.9,2.1,4,0.123,,1.3,-0.2,1.1,1.2
53,Tyreke Evans,SG,25,NOP,79,2690,17.7,0.508,0.195,0.25,3.5,14.1,8.8,32.7,2,1,16,26.1,,2.4,2.2,4.6,0.082,,1.4,-0.2,1.2,2.2
54,Kemba Walker,PG,24,CHO,62,2119,17.6,0.486,0.285,0.288,1.8,9.9,5.7,27.1,2.2,1.2,8.3,25.9,,1.8,2.6,4.5,0.101,,1.7,0.6,2.3,2.3
55,Darren Collison,PG,27,SAC,45,1565,17.5,0.575,0.293,0.335,1.4,8.7,5.2,27.2,2.2,0.7,15.1,20.9,,3,0.8,3.8,0.116,,2.3,-0.2,2.1,1.6
56,DeMar DeRozan,SG,25,TOR,60,2100,17.4,0.51,0.089,0.438,2.3,12.9,7.6,17,1.8,0.4,10.4,28.4,,2.6,1.4,4,0.09,,0.5,-1.4,-0.9,0.6
57,Goran Dragić,SG-PG,28,TOT,78,2640,17.4,0.577,0.258,0.234,3.5,8.2,5.9,22.8,1.5,0.5,13.5,21.8,,5.4,1.4,6.8,0.123,,1.6,-0.8,0.8,1.8
58,Gorgui Dieng,C,25,MIN,73,2193,17.2,0.573,0.012,0.477,11.3,20.8,15.9,10.5,1.6,4.5,16.9,15,,3.4,1.5,4.9,0.108,,-0.1,0.3,0.2,1.2
59,Reggie Jackson,PG,24,TOT,77,2268,17.2,0.511,0.242,0.219,2.6,12.9,7.8,34.8,1.4,0.3,14.6,24.6,,3.3,1.7,4.9,0.104,,1.8,-0.6,1.1,1.8
60,Brandon Knight,PG-SG,23,TOT,63,2035,17.1,0.543,0.361,0.251,1.6,12,6.8,27.4,2.3,0.4,16.1,25.9,,2,2.5,4.5,0.106,,1.9,-0.3,1.6,1.9
61,Luis Scola,PF,34,IND,81,1659,16.8,0.515,0.031,0.352,9.3,25.6,17.5,11,1.5,0.8,11.3,22.8,,1.7,2.7,4.4,0.126,,-0.5,0.2,-0.3,0.7
62,Tobias Harris,SF,22,ORL,68,2369,16.7,0.551,0.252,0.258,3.4,17.3,10.3,8.8,1.5,1.2,9.8,22.5,,3,1.8,4.8,0.098,,1.1,-0.6,0.5,1.5
63,Jamal Crawford,SG,34,LAC,64,1703,16.6,0.532,0.434,0.3,1.2,6.9,4.1,14.9,1.8,0.7,8.8,27.6,,2.5,1.2,3.6,0.102,,1.9,-1.2,0.7,1.2
64,Serge Ibaka,PF,25,OKC,64,2116,16.6,0.549,0.261,0.14,7,18.1,12.6,4.2,0.7,5.8,10.4,18.9,,2.9,2.7,5.6,0.127,,0.5,0.4,0.9,1.6
65,Timofey Mozgov,C,28,TOT,81,2045,16.6,0.594,0.011,0.382,11,21.4,16.1,4.3,0.8,3.7,14.9,16.9,,3.5,2.2,5.7,0.133,,-0.6,-0.1,-0.7,0.7
66,Monta Ellis,SG,29,DAL,80,2699,16.5,0.509,0.21,0.224,1.4,6.4,3.9,20.5,2.8,0.8,11.7,27.9,,1.4,2.2,3.6,0.065,,0,-0.1,-0.1,1.3
67,Danny Green,SG,27,SAS,81,2312,16.5,0.596,0.619,0.172,2.7,13.9,8.4,10.3,2.2,2.8,10.5,17.5,,4,3.9,7.8,0.163,,2.6,2,4.6,3.8
68,Carlos Boozer,PF,33,LAL,71,1692,16.4,0.517,0,0.202,7,25.2,15.7,10.3,1.2,0.6,10.2,23.7,,1.2,1,2.2,0.062,,-0.5,-1.2,-1.7,0.1
69,Draymond Green,PF,24,GSW,79,2490,16.4,0.54,0.43,0.261,5.1,22.4,14,16.1,2.4,2.9,13.5,17.2,,3.3,5.2,8.5,0.163,,0.7,2.8,3.5,3.5
70,Brandon Bass,PF,29,BOS,82,1929,16.3,0.557,0.047,0.313,7.8,14.9,11.3,8.6,1.1,1.3,9.6,19.5,,3.4,1.9,5.3,0.132,,0.5,-0.5,0,1
71,Chandler Parsons,SF,26,DAL,66,2186,16.3,0.567,0.419,0.233,3.2,13,8.1,11.4,1.6,0.7,9.5,20.6,,3.8,1.7,5.5,0.121,,2,-0.4,1.6,2
72,Manu Ginóbili*,SG,37,SAS,70,1587,16.2,0.544,0.438,0.346,2,12.8,7.5,28.6,2.2,0.9,18.5,23.9,,1.4,2.3,3.7,0.111,,0.9,0.9,1.7,1.5
73,Jordan Hill,C,27,LAL,70,1874,16.2,0.494,0.014,0.216,9.9,23.4,16.4,9.5,0.9,2.3,11.1,22.7,,1.1,1.1,2.2,0.055,,-0.6,-1.6,-2.2,-0.1
74,Robin Lopez,C,26,POR,59,1638,16.2,0.574,0.002,0.291,12.7,13.1,12.9,5.1,0.5,3.7,12.9,15.5,,3.2,1.9,5.1,0.15,,0.1,0.1,0.1,0.9
75,J.J. Redick,SG,30,LAC,78,2409,16.2,0.622,0.488,0.216,1,6.6,3.9,9,0.8,0.3,8.5,21,,5.8,0.9,6.7,0.134,,2.9,-1.6,1.3,2
76,Taj Gibson,PF,29,CHI,62,1692,16.1,0.545,0,0.364,10.7,14.6,12.7,6.9,1.1,3.2,11.6,17.6,,2.7,2.1,4.8,0.137,,-0.5,0.1,-0.4,0.7
77,Wesley Matthews,SG,28,POR,60,2024,16.1,0.586,0.592,0.193,2.1,9.5,5.9,10.8,1.9,0.4,9,19.8,,4,2.2,6.2,0.147,,2,1.1,3.1,2.6
78,David West,PF,34,IND,66,1895,16,0.508,0.029,0.235,6.4,19.7,13.1,20.1,1.3,2,13.7,21,,1.4,2.8,4.3,0.108,,0.3,1.3,1.6,1.7
79,DeMarre Carroll,SF,28,ATL,70,2189,15.9,0.603,0.466,0.277,5.3,13.8,9.7,8.3,2.2,0.7,9.3,16.9,,4.3,2.8,7,0.154,,1.2,0.4,1.7,2
80,Victor Oladipo,SG,22,ORL,72,2573,15.9,0.527,0.228,0.295,2.2,11.2,6.6,19.3,2.4,0.6,14.3,25.2,,1.5,2,3.5,0.065,,-0.1,-0.3,-0.4,1.1
81,Tony Parker,PG,32,SAS,68,1953,15.9,0.539,0.107,0.2,0.9,6.5,3.7,28.7,1.2,0.1,13.9,24.5,,2.4,1.7,4.1,0.1,,0.1,-1.4,-1.3,0.3
82,Derrick Rose,PG,26,CHI,51,1530,15.9,0.493,0.325,0.224,2.6,8.7,5.7,30.7,1.2,0.8,14.9,31.7,,0,1.2,1.2,0.038,,1.6,-2.2,-0.6,0.6
83,Andrew Bogut,C,30,GSW,67,1583,15.8,0.565,0,0.118,9.9,26.5,18.5,15.4,1.2,5.3,22.1,13.2,,1.9,3.4,5.2,0.159,,-0.9,3.3,2.4,1.8
84,Markieff Morris,PF,25,PHO,82,2581,15.8,0.523,0.163,0.211,4.6,17,10.7,12.4,2,1.2,12.4,23.3,,1.8,2.7,4.6,0.085,,-0.5,0.2,-0.3,1.1
85,Dennis Schröder,PG,21,ATL,77,1516,15.7,0.516,0.223,0.269,2.3,9.9,6.2,34.6,1.7,0.2,16.8,27,,1.1,1.4,2.5,0.08,,-0.1,-1.2,-1.3,0.2
86,Deron Williams,PG,30,BRK,68,2114,15.7,0.504,0.307,0.313,1.5,11,6.3,33.7,1.6,0.6,14.9,22.3,,2.3,1.3,3.6,0.083,,1.1,-0.9,0.2,1.2
87,Thaddeus Young,PF,26,TOT,76,2434,15.7,0.507,0.119,0.207,5.8,13.5,9.6,12.4,2.6,0.8,10,21.5,,1.6,1.4,3.1,0.061,,0,-0.2,-0.1,1.1
88,Ryan Anderson,PF,26,NOP,61,1675,15.6,0.524,0.492,0.207,7.3,12.7,10,5.4,1,0.9,7.2,23.4,,2.6,0.9,3.5,0.1,,1.8,-2.1,-0.3,0.7
89,Jeremy Lin,PG,26,LAL,74,1907,15.6,0.539,0.269,0.41,1.4,10.2,5.7,28.6,2.2,1.4,17.7,21.9,,1.8,0.8,2.7,0.068,,0.1,-0.5,-0.4,0.8
90,Khris Middleton,SF,23,MIL,79,2378,15.6,0.563,0.308,0.18,2.3,14.3,8.4,12.7,2.6,0.4,10.8,19.9,,3.2,3.5,6.7,0.135,,0.5,1.1,1.6,2.2
91,Zaza Pachulia,C,30,MIL,73,1730,15.6,0.506,0.006,0.302,13.1,19.9,16.5,16.2,2.4,1,18.2,19.1,,1.3,2.9,4.2,0.116,,-0.4,0.8,0.4,1
92,Tristan Thompson,PF,23,CLE,82,2194,15.6,0.58,0,0.508,14.5,19.7,17.2,2.7,0.8,2.2,12.2,14,,4.7,2.1,6.8,0.148,,0.1,-1.4,-1.2,0.4
93,Ömer Aşık,C,28,NOP,76,1982,15.5,0.545,0,0.546,14,28.8,21.4,5.4,0.8,2.1,15.7,14,,2.8,2.2,5,0.12,,-0.4,-0.9,-1.2,0.4
94,Luol Deng,SF,29,MIA,72,2421,15.5,0.561,0.28,0.319,5.2,13.3,9.3,9.9,1.4,0.8,10.7,19.5,,3.7,1.6,5.4,0.106,,1.1,-1.1,0,1.2
95,Roy Hibbert,C,28,IND,76,1926,15.4,0.501,0.003,0.287,9,21.9,15.5,7.4,0.5,5.1,11.8,21.3,,1,3.2,4.2,0.105,,-1.8,0.6,-1.2,0.4
96,Amir Johnson,PF,27,TOR,75,1979,15.4,0.603,0.089,0.249,9.3,17.3,13.3,9.4,1.1,2.4,16,15.7,,3.5,1.6,5.1,0.124,,0,-0.1,-0.1,0.9
97,Rodney Stuckey,PG,28,IND,71,1874,15.4,0.528,0.187,0.286,2.1,12.4,7.3,20.2,1.5,0.4,12.2,23.4,,1.9,2.2,4,0.103,,0.1,0.2,0.3,1.1
98,Mo Williams,PG,32,TOT,68,1980,15.4,0.512,0.405,0.217,1.2,8.9,4.9,37.4,1.2,0.6,15.4,25.2,,1.6,0.6,2.1,0.052,,1.5,-2.3,-0.8,0.6
99,Trevor Booker,PF,27,UTA,79,1564,15.3,0.536,0.181,0.319,10.3,19,14.7,9,1.5,2.1,14.3,18.1,,1.7,1.9,3.6,0.11,,-0.3,0.1,-0.2,0.7
100,Joakim Noah,C,29,CHI,67,2049,15.3,0.482,0.005,0.407,11.9,22.1,17.1,23,1.2,2.6,19.6,13.7,,2.4,3.1,5.6,0.13,,0.1,2,2.1,2.1
101,Paul Pierce*,SF,37,WAS,73,1914,15.2,0.58,0.462,0.32,2.7,14.3,8.7,11.9,1.2,1,10.9,19.9,,3.2,2.3,5.5,0.138,,1.2,0.3,1.5,1.7
102,Michael Kidd-Gilchrist,SF,21,CHO,55,1587,15.1,0.519,0,0.444,7.4,21.9,14.4,8.2,1,1.9,9.9,18.4,,1.6,2.2,3.8,0.114,,-1.1,0.6,-0.5,0.6
103,Nerlens Noel,C,20,PHI,75,2311,15,0.493,0,0.352,8.3,21,14.3,9.8,2.9,5,16.2,17,,-0.2,4.2,4,0.083,,-2.6,2.3,-0.3,1
104,Josh Smith,PF,29,TOT,83,2300,14.9,0.467,0.231,0.258,7.2,18.3,12.6,20.5,1.9,3.9,15.8,24.8,,-1.1,3.4,2.3,0.048,,-0.6,1.2,0.7,1.6
105,Giannis Antetokounmpo,SG,20,MIL,81,2541,14.8,0.552,0.056,0.445,4.5,19.7,12.2,13.1,1.5,2.8,15.6,19.6,,2.2,4,6.2,0.117,,-1.2,1.2,0,1.2
106,Devin Harris,PG,31,DAL,76,1685,14.8,0.559,0.508,0.309,0.8,8,4.4,20.4,2.3,0.7,12.5,18,,2.9,1.3,4.2,0.12,,0.6,0.8,1.4,1.4
107,Kyle Korver,SG,33,ATL,75,2418,14.8,0.699,0.748,0.197,0.7,13.3,7.2,12.1,1.1,1.5,14.1,14.4,,5,2.4,7.5,0.148,,2.4,0.4,2.8,3
108,Anthony Morrow,SG,29,OKC,74,1806,14.8,0.604,0.528,0.145,2.4,9.1,5.8,5.2,1.5,0.5,5.5,16.5,,4.4,1.2,5.7,0.151,,1.9,-0.1,1.8,1.7
109,Robert Covington,SF,24,PHI,70,1956,14.7,0.554,0.59,0.287,3.4,14.6,8.8,9.8,2.5,1.3,13.1,21.8,,1.6,2.3,4,0.097,,0.3,0.4,0.7,1.3
110,Tony Allen,SG,33,MEM,63,1648,14.6,0.528,0.064,0.277,7.2,12.2,9.7,8.1,4.1,1.5,14.4,16.6,,0.9,3.2,4.1,0.119,,-1.5,3.1,1.6,1.5
111,Jarrett Jack,PG,31,BRK,80,2241,14.6,0.522,0.179,0.278,1,11.3,6.1,27.3,1.7,0.5,17.2,22.6,,1.1,1.4,2.6,0.055,,-0.4,-0.7,-1.1,0.5
112,Patrick Patterson,PF,25,TOR,81,2156,14.6,0.568,0.529,0.15,6.8,16.3,11.6,10.7,1.4,1.6,8.7,13.1,,4.4,1.7,6.1,0.137,,2.3,0.2,2.5,2.4
113,Aaron Brooks,PG,30,CHI,82,1885,14.4,0.534,0.383,0.213,1.9,7.5,4.8,24.2,1.5,0.6,14.9,25,,1.7,1.5,3.3,0.083,,0.3,-1.1,-0.8,0.5
114,Jeff Green,SF,28,TOT,78,2454,14.4,0.534,0.302,0.297,2.9,12.1,7.5,8.8,1.1,1.1,9,21.9,,2.7,2.4,5.2,0.101,,0.5,-0.7,-0.2,1.2
115,Donatas Motiejūnas,PF,24,HOU,71,2037,14.4,0.553,0.19,0.237,7.4,15.4,11.4,10.8,1.4,1.3,13.7,19.1,,2.4,2.3,4.7,0.11,,-0.4,-0.1,-0.5,0.8
116,Nenê,PF,32,WAS,67,1693,14.3,0.534,0.008,0.336,5.7,17,11.5,12,2,1,15.2,21.8,,0.5,2.5,3,0.086,,-1.7,0.9,-0.8,0.5
117,Steven Adams,C,21,OKC,70,1771,14.1,0.549,0.005,0.514,12.2,19.3,15.8,5.5,1.1,3.8,16.8,14.3,,1.9,2.2,4.1,0.111,,-1.5,0.2,-1.3,0.3
118,Michael Carter-Williams,PG,23,TOT,66,2149,14.1,0.461,0.166,0.317,3.2,15.3,9,37.3,2.6,1.1,19.5,26.7,,-2.1,2.9,0.8,0.017,,-1.3,0.3,-1.1,0.5
119,Joe Johnson,SG,33,BRK,80,2791,14.1,0.523,0.329,0.172,2.1,13.3,7.7,17.1,1.1,0.4,11.1,20.3,,2.6,1.5,4.1,0.07,,0.7,-0.8,-0.1,1.3
120,C.J. Miles,SG,27,IND,70,1841,14.1,0.525,0.539,0.195,1.1,11.7,6.4,7.1,1.7,1.1,7.5,23.9,,1.3,2.3,3.6,0.093,,0.8,0,0.9,1.3
121,Bradley Beal,SG,21,WAS,63,2107,14,0.521,0.304,0.195,3.1,9.6,6.4,15,1.8,0.7,11.7,22.5,,1.3,2.4,3.7,0.085,,-0.1,0.2,0.1,1.1
122,D.J. Augustin,PG,27,TOT,82,1964,13.9,0.527,0.38,0.317,1.1,7.9,4.4,28.2,1.3,0.1,16.4,19.8,,2.5,0.9,3.4,0.083,,0.4,-1.6,-1.2,0.4
123,Corey Brewer,SF,28,TOT,80,2087,13.9,0.507,0.292,0.281,4.2,11.7,7.9,13.8,2.7,0.7,12.7,21.6,,1,2.1,3.1,0.071,,-1.2,0.2,-1,0.5
124,Jae Crowder,SF,24,TOT,82,1647,13.9,0.517,0.382,0.259,4.7,14.9,9.7,8.6,2.2,1.2,7.5,17.5,,1.9,2,3.9,0.113,,-0.2,0.7,0.5,1
125,Andrew Wiggins,SF,19,MIN,82,2969,13.9,0.517,0.111,0.41,5,9.5,7.2,9.8,1.5,1.3,11.7,22.6,,2.1,0,2.1,0.034,,-0.4,-2,-2.4,-0.3
126,Elfrid Payton,PG,20,ORL,82,2489,13.8,0.456,0.059,0.302,4.8,11.2,7.9,32.6,2.9,0.7,20.2,18.3,,0,2.3,2.3,0.044,,-1.5,0.3,-1.2,0.5
127,Marcus Morris,PF,25,PHO,81,2045,13.7,0.52,0.41,0.148,3.9,16.9,10.3,10.2,1.5,0.6,8.2,19,,2.2,1.8,4,0.093,,0.1,0,0.1,1.1
128,J.R. Smith,SG,29,TOT,70,2080,13.6,0.538,0.564,0.095,1.7,10.4,6,15.6,2.1,0.8,11,19.3,,2.2,1.5,3.7,0.085,,0.7,0,0.7,1.5
129,Alex Len,C,21,PHO,69,1518,13.5,0.542,0.008,0.295,10.2,22.7,16.4,3.1,1.1,5.3,15.7,13.7,,1.2,2.1,3.4,0.107,,-2.8,1,-1.8,0.1
130,O.J. Mayo,SG,27,MIL,71,1697,13.5,0.529,0.395,0.198,2,10.5,6.3,19.4,1.7,0.9,14.4,23.6,,0.9,1.9,2.8,0.079,,-0.2,-0.4,-0.6,0.6
131,Rajon Rondo,PG,28,TOT,68,2018,13.5,0.448,0.133,0.121,3.9,16.4,10.1,39.3,2.3,0.3,23.6,19.5,,-0.7,2.3,1.6,0.037,,-1.1,0.3,-0.8,0.6
132,Harrison Barnes,SF,22,GSW,82,2318,13.4,0.573,0.328,0.229,5.6,15.1,10.5,6.9,1.3,0.6,9,14.9,,3.7,3,6.7,0.139,,0.2,-0.1,0.1,1.2
