Rk,Player,Pos,Age,Tm,G,MP,"PER
▼",TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
53,Andray Blatche,PF,23,WAS,81,2256,17.6,0.519,0.044,0.234,7.9,18.2,13,13.8,2,2.4,14.2,25.8,,0.8,2.6,3.4,0.073,,0.2,0.4,0.6,1.5
54,Baron Davis,PG,30,LAC,75,2523,17.4,0.501,0.292,0.287,2.4,9.9,6.1,39.6,2.6,1.3,15.6,24.3,,2.5,2.1,4.5,0.086,,1.5,0,1.5,2.2
55,Marcus Thornton,SG,22,NOH,73,1872,17.4,0.55,0.354,0.2,4.4,8.9,6.6,10.3,1.6,0.4,7.3,25.3,,3.1,0.9,4,0.103,,2.3,-1.4,0.9,1.4
56,Antawn Jamison,PF,33,TOT,66,2406,17.3,0.529,0.238,0.29,6.6,20.1,13.4,6.1,1.5,0.7,7.2,23.9,,3,2.8,5.8,0.115,,1.1,-0.9,0.2,1.3
57,Jason Kidd*,PG,36,DAL,80,2881,17.2,0.577,0.617,0.148,1.9,15.6,8.9,36.4,2.6,0.9,21.4,14.5,,4.8,4,8.9,0.148,,2.5,1.7,4.2,4.5
58,Luis Scola,PF,29,HOU,82,2671,17.2,0.55,0.005,0.245,7.2,23.6,15.1,11.1,1.2,0.7,11.9,22.7,,3.4,3,6.3,0.114,,0,-0.3,-0.3,1.1
59,Vince Carter,SG,33,ORL,75,2310,17.1,0.541,0.319,0.301,1.7,12.6,7.3,17.8,1.2,0.6,8.4,25.2,,4.4,3,7.4,0.154,,1.6,0.4,2,2.3
60,Kevin Martin,SG,26,TOT,46,1633,17,0.561,0.303,0.491,2,9.7,5.8,11.2,1.4,0.3,9.8,25.3,,3.2,1,4.2,0.123,,1,-1.4,-0.4,0.6
61,Drew Gooden,C-PF,28,TOT,70,1755,16.9,0.547,0.013,0.359,13.7,21.9,17.8,4.4,1.2,2.5,13.4,21,,2.3,2.2,4.4,0.121,,-1.2,-1,-2.1,-0.1
62,Samuel Dalembert,C,28,PHI,82,2124,16.8,0.573,0,0.254,13.1,30.7,21.8,4.7,1,5.6,17.5,15.1,,2.3,3,5.2,0.118,,-1.2,0.3,-0.9,0.6
63,Al Harrington,PF,29,NYK,72,2195,16.8,0.546,0.397,0.308,4.5,16.7,10.5,8.6,1.4,0.9,10.1,26.8,,2.2,1.3,3.5,0.077,,0.8,-1.6,-0.8,0.6
64,Monta Ellis,SG,24,GSW,64,2647,16.7,0.517,0.162,0.276,1.9,9,5.4,21.2,2.6,0.7,13.4,29.5,,0,1.3,1.3,0.023,,0.1,-1.5,-1.4,0.4
65,Paul Millsap,PF,24,UTA,82,2277,16.7,0.573,0.013,0.369,9.9,18.9,14.5,8.9,1.4,3.5,12.2,18.7,,3.7,3.5,7.2,0.151,,-0.4,0.8,0.4,1.4
66,Jason Richardson,SG,29,PHO,79,2485,16.6,0.574,0.401,0.184,3.9,13.9,9.2,8.8,1.3,0.9,7.9,20.8,,5,1.7,6.6,0.128,,2.2,-0.5,1.7,2.3
67,José Calderón,PG,28,TOR,68,1817,16.5,0.569,0.301,0.183,1.5,7.5,4.6,33.8,1.3,0.3,13.9,17.9,,4.2,0,4.2,0.111,,2.5,-1.9,0.6,1.2
68,Darren Collison,PG,22,NOH,76,2109,16.5,0.546,0.146,0.221,2.2,8.6,5.3,32.9,1.9,0.1,18.9,23.1,,1.9,1.1,2.9,0.067,,0.9,-1.8,-0.8,0.6
69,Chris Kaman,C,27,LAC,76,2608,16.5,0.527,0.005,0.255,8.1,23.2,15.6,8.6,0.7,2.7,14.3,27.1,,0,2.4,2.4,0.044,,-1.4,-1.1,-2.5,-0.3
70,Emeka Okafor,C,27,NOH,82,2370,16.5,0.547,0,0.418,12.2,24.7,18.4,3.5,1.2,4.1,12.5,17.1,,2.6,2.8,5.5,0.111,,-0.9,-0.3,-1.2,0.4
71,Jason Terry,SG,32,DAL,77,2540,16.5,0.552,0.358,0.257,0.9,5.4,3.2,18.8,1.9,0.5,8.6,23,,4.4,2.1,6.5,0.123,,1.6,-0.1,1.5,2.2
72,Tony Parker,PG,27,SAS,56,1728,16.4,0.542,0.047,0.344,0.5,8.5,4.6,30.9,0.9,0.3,15.3,25.8,,2,1.6,3.6,0.101,,0.6,-1.3,-0.7,0.6
73,Stephen Curry,PG,21,GSW,80,2896,16.3,0.568,0.332,0.175,1.8,12,6.8,24.6,2.5,0.5,16.5,21.8,,3,1.6,4.7,0.077,,1.1,-0.5,0.7,2
74,Jarrett Jack,PG,26,TOR,82,2243,16.3,0.599,0.297,0.359,1.6,9.8,5.8,27.7,1.4,0.2,17.3,19.1,,4.5,0.2,4.8,0.102,,2,-1.6,0.4,1.4
75,Rudy Gay,SF,23,MEM,80,3175,16.2,0.535,0.157,0.311,4.2,13.2,8.7,7.8,1.9,1.5,10.3,22.5,,4,2.4,6.4,0.096,,0.8,-0.3,0.5,2
76,Devin Harris,PG,26,NJN,64,2221,16.2,0.512,0.245,0.437,1.2,9.7,5.3,34.6,1.9,0.6,14.7,25.5,,1.5,1.2,2.7,0.057,,0.7,-1.5,-0.8,0.7
77,Roy Hibbert,C,23,IND,81,2035,16.2,0.537,0.008,0.286,9.4,15.5,12.4,13.5,0.7,4.6,14.1,22.2,,1.6,2.5,4.1,0.098,,-1.5,0.6,-0.9,0.6
78,Michael Beasley,PF,21,MIA,78,2328,16.1,0.505,0.098,0.231,6.3,18.8,12.6,7.8,1.8,1.7,10.3,25.8,,0.8,3.8,4.6,0.095,,-0.9,0.1,-0.8,0.7
79,Luol Deng,SF,24,CHI,70,2651,16.1,0.531,0.082,0.325,5.6,15.8,10.7,9.1,1.3,1.8,10.4,21.9,,2.5,3.4,5.9,0.106,,0.7,0.3,1,2
80,Brendan Haywood,C,30,TOT,77,2355,16.1,0.588,0.002,0.499,13.5,21.5,17.5,2.8,0.6,5.1,14.2,13.5,,3.7,3,6.7,0.137,,-0.3,0.2,-0.1,1.1
81,Mo Williams,PG,27,CLE,69,2359,16.1,0.58,0.434,0.232,1.5,8.6,5.2,25,1.6,0.7,15.5,22,,4,2.7,6.7,0.136,,2.2,-0.4,1.8,2.3
82,Aaron Brooks,PG,25,HOU,82,2919,16,0.549,0.394,0.224,2,6.6,4.2,25.6,1.2,0.3,13.7,25.7,,3.9,1.6,5.5,0.091,,2.3,-1.6,0.7,1.9
83,Tayshaun Prince,SF,29,DET,49,1664,16,0.53,0.126,0.169,4.9,13.8,9,16.9,1.1,1.1,8.8,18.9,,2.6,0.6,3.2,0.091,,1.8,-1,0.8,1.2
84,Charlie Villanueva,PF,25,DET,78,1848,16,0.526,0.341,0.157,5.2,19.6,12,5.2,1.4,2.5,7.7,23.9,,2.1,1.4,3.5,0.092,,0.8,-0.8,0,0.9
85,Lamar Odom,PF,30,LAL,82,2585,15.9,0.533,0.246,0.273,8,26.5,17.3,15.6,1.5,1.7,15.3,17,,2.8,4.9,7.7,0.143,,0.7,1.8,2.5,2.9
86,Chris Andersen,PF,31,DEN,76,1695,15.8,0.631,0.012,0.94,10.1,22.7,16.4,2.8,1.3,6.3,14.3,10.8,,3.2,2.7,5.9,0.166,,-0.1,1.9,1.8,1.6
87,Anderson Varejão,PF,27,CLE,76,2166,15.8,0.598,0.011,0.375,10.9,20.4,15.9,6.1,1.7,2.4,11,13.1,,4.3,3.8,8.1,0.179,,0.1,1.2,1.3,1.8
88,Ben Wallace*,C,35,DET,69,1975,15.8,0.526,0.007,0.548,14.1,23.1,18.3,8,2.4,3.6,15,10,,2.4,2.3,4.7,0.115,,0.7,1.2,1.9,1.9
89,Elton Brand,PF,30,PHI,76,2297,15.7,0.518,0.001,0.272,9,14.7,11.8,7.9,1.9,2.7,12,21.7,,1.6,1.9,3.5,0.073,,-1.1,-0.7,-1.8,0.1
90,Ersan İlyasova,PF,22,MIL,81,1898,15.7,0.526,0.331,0.217,9,22.6,15.5,7.5,1.5,1,8.2,20.8,,2.5,3.3,5.8,0.146,,0.1,0.3,0.4,1.1
91,Beno Udrih,PG,27,SAC,79,2477,15.7,0.566,0.237,0.168,1.7,8.5,5.1,24.1,1.8,0.3,13.1,18.6,,4.2,1.3,5.5,0.107,,0.7,-0.2,0.4,1.5
92,Stephen Jackson,SG-PF,31,TOT,81,3129,15.6,0.518,0.277,0.306,3,12.2,7.7,17.7,2.2,1.1,13.9,27.5,,0.5,4.6,5,0.077,,0.3,0.1,0.4,1.9
93,Mehmet Okur,C,30,UTA,73,2149,15.6,0.561,0.275,0.308,7.5,20.6,14.2,8.5,0.9,3,12.6,21,,2.6,3,5.6,0.126,,0.4,0.1,0.5,1.4
94,Rodney Stuckey,PG,23,DET,73,2499,15.6,0.479,0.071,0.324,3.1,11.1,6.8,24.7,2.2,0.4,11.4,26.4,,1.4,1.3,2.7,0.052,,0,-0.4,-0.4,1
95,Hakim Warrick,PF,27,TOT,76,1557,15.6,0.547,0.013,0.498,9,13.9,11.4,5.6,0.8,0.9,10.7,21.8,,2.2,1.8,4,0.124,,-0.4,-0.9,-1.3,0.3
96,Andrea Bargnani,PF,24,TOR,80,2799,15.5,0.552,0.284,0.205,4.6,15.9,10.4,5.4,0.5,3,8.8,22.3,,3.3,0.9,4.2,0.072,,0.9,-1.7,-0.8,0.9
97,Kyle Lowry,PG,23,HOU,68,1651,15.5,0.536,0.293,0.56,6.1,11.2,8.6,27.7,1.9,0.4,16.7,18.6,,2.9,1.4,4.3,0.126,,0.4,0.4,0.8,1.2
98,Jameer Nelson,PG,27,ORL,65,1860,15.5,0.54,0.32,0.164,1.7,10.1,6,32.1,1.3,0.1,15.5,22.3,,2.8,2.2,5,0.13,,1,-0.3,0.7,1.3
99,Ray Allen*,SG,34,BOS,80,2819,15.2,0.601,0.41,0.26,2,8.8,5.5,12.3,1.2,0.7,10.6,20.2,,5.1,2.9,7.9,0.135,,1.5,-0.3,1.2,2.3
100,Raymond Felton,PG,25,CHA,80,2643,15.2,0.525,0.184,0.204,2.5,10.5,6.6,29.5,2.5,0.7,15.4,19.2,,2.5,4,6.5,0.118,,0.1,1.5,1.6,2.3
101,J.J. Hickson,PF,21,CLE,81,1691,15.2,0.58,0.002,0.312,8.2,19.5,14.1,3.9,1.1,1.8,13.4,18.9,,1.8,2.5,4.3,0.123,,-1,-0.4,-1.4,0.3
102,Channing Frye,C,26,PHO,81,2190,15,0.598,0.558,0.172,3.6,17.6,11,7.4,1.5,2.4,8.8,16.7,,4.3,2.2,6.4,0.141,,1.8,0.9,2.7,2.6
103,Kendrick Perkins,C,25,BOS,78,2154,15,0.613,0.006,0.536,9.1,24.4,16.9,6,0.6,4.8,20.4,17.6,,1.4,3.8,5.2,0.117,,-1.7,1,-0.7,0.7
104,J.J. Redick,SG,25,ORL,82,1808,15,0.606,0.495,0.401,1.1,8.5,5,13.9,0.8,0.2,8.8,18.3,,4.7,1.8,6.5,0.173,,1.8,0.1,1.8,1.8
105,J.R. Smith,SG,24,DEN,75,2082,15,0.515,0.452,0.195,1.6,11.3,6.5,15,2.4,0.7,11,26.9,,0.6,2.1,2.7,0.062,,0.5,-0.4,0.1,1.1
106,Richard Hamilton,SG,31,DET,46,1552,14.9,0.505,0.192,0.336,2.2,7.7,4.8,23.5,1,0.2,12.3,27.9,,1.2,0.1,1.4,0.043,,0.6,-2.7,-2.1,0
107,Danilo Gallinari,SF,21,NYK,81,2747,14.8,0.575,0.526,0.331,2.6,14,8.2,7.6,1.4,1.6,9.4,19.3,,4.1,1.5,5.6,0.098,,1.2,-0.7,0.5,1.7
108,George Hill,PG,23,SAS,78,2276,14.7,0.572,0.255,0.321,2.2,8.2,5.3,15.5,1.6,0.8,10.7,19,,4.1,2.6,6.7,0.142,,0,0.9,0.9,1.7
109,Shawn Marion,SF,31,DAL,75,2385,14.7,0.535,0.024,0.179,7.7,15.2,11.5,7.2,1.5,1.9,10.6,18.1,,2.1,2.8,5,0.1,,-0.5,0.1,-0.5,0.9
110,John Salmons,SG,30,TOT,81,2824,14.7,0.553,0.312,0.308,1.4,9.4,5.4,12.9,1.8,0.7,9.9,19.9,,3.7,3.4,7.1,0.121,,0.4,1.2,1.6,2.5
111,Udonis Haslem,PF,29,MIA,78,2177,14.6,0.538,0,0.305,9.1,24.8,17,3.9,0.7,0.9,9.5,17.1,,2.8,3.2,6,0.132,,-0.8,-0.8,-1.7,0.2
112,O.J. Mayo,SG,22,MEM,82,3113,14.6,0.551,0.3,0.221,2.3,9.4,5.8,12.2,1.6,0.4,11.9,20.7,,4.3,1.4,5.6,0.087,,0.8,-0.8,0,1.6
113,Brandon Jennings,PG,20,MIL,82,2671,14.5,0.475,0.319,0.225,2,10.4,6,29.6,2.1,0.5,13,26.1,,0.3,3.9,4.2,0.075,,0.5,0.2,0.7,1.8
114,Jason Thompson,C,23,SAC,75,2357,14.5,0.518,0.013,0.353,10.8,20.3,15.5,8.3,0.9,2.3,13.3,19.6,,1.9,2,4,0.081,,-1.6,-0.8,-2.4,-0.2
115,Eric Gordon,SG,21,LAC,62,2229,14.1,0.571,0.409,0.381,1.3,7.1,4.2,13.8,1.6,0.5,13.6,21.5,,2.3,0.9,3.2,0.069,,0.1,-1,-0.9,0.6
116,Ben Gordon,SG,26,DET,62,1730,14,0.534,0.335,0.329,1.7,7,4.2,16.7,1.5,0.3,12.9,24.5,,1.8,0.4,2.1,0.059,,0.3,-1.8,-1.4,0.2
117,James Harden,SG,20,OKC,76,1738,14,0.551,0.429,0.415,3.2,12.7,8.1,12.3,2.4,0.9,13.4,20.4,,2,2.5,4.5,0.124,,-0.7,1.2,0.5,1.1
118,Grant Hill*,SF,37,PHO,81,2430,14,0.561,0.114,0.357,3.6,16.3,10.3,11.2,1.2,1,11.7,16.8,,3.7,1.8,5.5,0.109,,0.3,0.3,0.6,1.6
119,Rashard Lewis,PF,30,ORL,72,2369,14,0.573,0.525,0.224,3.1,12.1,7.8,7.4,1.7,0.9,10.9,19.4,,3.1,3.4,6.5,0.132,,0.9,0.8,1.8,2.3
120,Jason Maxiell,C,26,DET,76,1550,14,0.531,0.002,0.373,11.8,20,15.7,4.1,1.3,2.1,12.3,16.4,,1.5,1.1,2.6,0.081,,-1.4,-1.3,-2.7,-0.3
121,Anthony Morrow,SG,24,GSW,69,2018,14,0.597,0.437,0.162,3.3,11.1,7.1,7.6,1.5,0.6,10,17.8,,3,0.6,3.5,0.084,,1.2,-1.5,-0.4,0.8
122,Thaddeus Young,PF,21,PHI,67,2145,14,0.523,0.17,0.203,7,12.3,9.6,7.5,2,0.6,12.5,21.5,,0.9,1.2,2.1,0.047,,-0.4,-1.5,-1.9,0.1
123,Mike Conley,PG,22,MEM,80,2569,13.9,0.526,0.255,0.225,1.4,7.3,4.3,24.8,2.2,0.4,15.7,18.4,,2.6,1.3,4,0.074,,0,-0.6,-0.6,0.9
124,Jonas Jerebko,PF,22,DET,80,2232,13.9,0.545,0.191,0.292,9.9,16.5,13,4.2,1.9,1.1,10.8,15.7,,2.9,1.5,4.4,0.095,,-0.7,-0.6,-1.3,0.4
125,Mike Miller,SG,29,WAS,54,1805,13.9,0.623,0.395,0.196,3.5,18.2,10.7,18.4,1.1,0.5,19.6,14.7,,2.5,1.4,3.9,0.104,,0.9,0.4,1.3,1.5
126,Will Bynum,PG,27,DET,63,1667,13.8,0.513,0.103,0.333,1.6,9.2,5.2,28.2,1.8,0.4,15.8,20.1,,1.3,0.6,1.9,0.054,,-1,-1.3,-2.2,-0.1
127,Taj Gibson,PF,24,CHI,82,2204,13.8,0.521,0,0.278,11.6,19.2,15.4,5,1.2,3.6,13.9,16.7,,1.2,3.5,4.7,0.103,,-2.4,0.5,-2,0
128,Jeff Green,PF,23,OKC,82,3043,13.8,0.53,0.292,0.208,4.3,13.9,9.2,7.2,1.8,1.8,10.4,19.2,,2.5,4.2,6.6,0.105,,-0.4,0.6,0.2,1.7
129,Spencer Hawes,C,21,SAC,72,1904,13.8,0.507,0.131,0.159,8.6,17.7,13.1,13.2,0.9,3.2,15.5,19.6,,0.5,1.6,2.1,0.054,,-1.2,0.1,-1.2,0.4
130,C.J. Watson,PG,25,GSW,65,1788,13.8,0.555,0.275,0.314,1.7,8.9,5.3,14.3,2.8,0.3,10.3,16,,2.2,0.9,3.1,0.082,,-0.8,0.3,-0.4,0.7
131,Delonte West,SG,26,CLE,60,1500,13.8,0.53,0.177,0.326,2.4,10.6,6.7,20,1.9,1.4,15.3,18.3,,1.3,2,3.3,0.106,,-0.3,1,0.7,1
132,Caron Butler,SF-SG,29,TOT,74,2783,13.7,0.507,0.138,0.3,4.3,14.9,9.5,9.2,2.2,0.7,11.9,22.1,,0.6,2.9,3.5,0.061,,-1.3,0,-1.3,0.5
