Rk,Player,Pos,Age,Tm,G,MP,"PER
▼",TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
33,Jason Kidd*,PG,28,NJN,82,3056,19.1,0.484,0.32,0.217,4.7,17.2,10.9,42.5,3,0.5,18.7,22.5,,3.1,5.8,8.9,0.14,,3,1.5,4.5,5
34,Glenn Robinson,SF,29,MIL,66,2346,19.1,0.537,0.155,0.246,3.6,15.8,10,13.4,2.2,1.3,12,28.8,,2.6,2.1,4.7,0.096,,1.2,-0.9,0.3,1.4
35,Jerry Stackhouse,SF,27,DET,76,2685,19,0.518,0.227,0.437,3.4,10.4,6.9,28.4,1.5,1,14.5,32.3,,3.2,2.6,5.8,0.104,,2.6,-1.2,1.4,2.4
36,Alonzo Mourning*,C,31,MIA,75,2455,18.9,0.558,0.003,0.498,8.7,21.3,15,6.8,0.6,5.8,14.7,24.1,,2.6,4.8,7.4,0.145,,-0.1,1.4,1.3,2
37,Andrei Kirilenko,SF,20,UTA,82,2151,18.8,0.553,0.158,0.586,8.3,14.2,11.2,7.4,2.9,5.9,11.9,19,,4,3.3,7.3,0.164,,1.8,1.9,3.7,3.1
38,Jamaal Magloire,C,23,CHH,82,1549,18.8,0.624,0.002,0.804,11.3,22.7,17,3.4,0.9,4,17.4,20,,3.4,2.4,5.7,0.177,,-0.3,0.1,-0.1,0.7
39,Ruben Patterson,SF,26,POR,75,1765,18.8,0.567,0.058,0.443,10.2,9.6,9.9,10.5,2.4,1.6,13.4,22.1,,3.7,1.9,5.6,0.151,,2,0.2,2.1,1.8
40,Ben Wallace*,C,27,DET,80,2921,18.6,0.522,0.006,0.488,12.9,28.9,21,6.2,2.5,6.7,10.7,10.5,,4.3,7.2,11.6,0.19,,1.2,3.3,4.4,4.8
41,Rashard Lewis,SF,22,SEA,71,2585,18.5,0.564,0.325,0.206,6.5,16.1,11.4,7.8,2.2,1.2,8.4,20.8,,5.9,2.7,8.6,0.16,,3.1,-0.1,3,3.2
42,Bonzi Wells,SG,25,POR,74,2348,18.4,0.538,0.166,0.279,6,16.4,11.1,15.8,2.6,0.8,14.1,26.4,,3,3,6,0.122,,1.4,0.5,1.9,2.3
43,Baron Davis,PG,22,CHH,82,3318,18.2,0.498,0.356,0.252,3.2,8.8,6,37.3,2.8,1,14.2,23.9,,4.4,3.8,8.2,0.118,,3.3,0.4,3.8,4.8
44,Stephon Marbury,PG,24,PHO,82,3187,18.1,0.519,0.176,0.32,2.6,6.9,4.7,35.7,1.3,0.3,15,26.6,,5.4,1.7,7.1,0.107,,2.9,-1.6,1.2,2.6
45,Jermaine O'Neal,PF,23,IND,72,2707,18.1,0.521,0.012,0.365,8,23.1,15.8,8.1,0.9,4.4,11.7,24.9,,2.3,4.1,6.4,0.113,,-0.1,0.2,0.2,1.5
46,Raef LaFrentz,C,25,TOT,78,2455,17.9,0.533,0.291,0.164,7.9,19.1,13.3,6.2,1.2,6.3,8.7,19.8,,3.6,2.7,6.4,0.125,,1,0.8,1.8,2.3
47,Nick Van Exel,PG-SG,30,TOT,72,2496,17.8,0.495,0.285,0.205,1.2,10.5,5.8,35.1,0.9,0.3,10.5,26.8,,3.9,0.4,4.4,0.084,,3.6,-1.9,1.7,2.4
48,Jon Barry,SG,32,DET,82,1985,17.7,0.645,0.494,0.222,2.5,11.3,6.9,23.2,2.5,0.7,16.2,16.2,,5,2.5,7.5,0.18,,2.6,1.3,3.9,3
49,Todd MacCulloch,C,26,NJN,62,1502,17.7,0.562,0,0.353,11.7,16.6,14.1,8.6,0.8,4.3,10.9,18,,3.1,2.5,5.6,0.179,,0.2,1,1.2,1.2
50,Chauncey Billups,PG,25,MIN,82,2355,17.6,0.555,0.383,0.284,1.7,9.2,5.5,29.2,1.5,0.5,13,20.4,,6.1,1.5,7.6,0.156,,3.1,-0.6,2.5,2.7
51,Michael Finley,SF,28,DAL,69,2754,17.6,0.532,0.182,0.204,3.7,10.7,7.3,14,1.2,0.6,8,23.9,,5.3,1,6.3,0.11,,2.3,-1.2,1.1,2.1
52,Eddie Jones,SG,30,MIA,81,3156,17.5,0.546,0.319,0.296,2.3,11.6,7,15.4,2,1.9,9.9,22.7,,5.6,5,10.5,0.16,,2.2,1.7,3.9,4.6
53,Quentin Richardson,SG,21,LAC,81,2152,17.4,0.534,0.377,0.202,6,11.5,8.8,10.5,1.9,0.7,9.2,23.3,,4,1.6,5.6,0.125,,2.7,-0.5,2.2,2.3
54,Bobby Jackson,PG,28,SAC,81,1750,17.3,0.537,0.29,0.244,5.1,10.1,7.7,14.7,2.1,0.4,10,23.1,,3.2,2.2,5.4,0.148,,1.8,0.4,2.1,1.8
55,Stromile Swift,PF,22,MEM,68,1805,17.2,0.539,0.005,0.499,10,16.6,13.3,5,1.5,4.3,14.1,21.8,,1.7,2,3.7,0.099,,-1.1,0,-1,0.4
56,Antawn Jamison,SF,25,GSW,82,3033,17.1,0.516,0.153,0.32,7.3,12.5,9.8,9.6,1.2,1,9.3,24,,5.6,0.8,6.4,0.101,,2.3,-2.1,0.2,1.7
57,Bob Sura,PG,28,GSW,78,1780,17.1,0.53,0.225,0.556,5.2,10.3,7.7,25,2.5,0.6,15.3,20.5,,3.2,0.9,4.1,0.111,,1.6,0,1.6,1.6
58,Wally Szczerbiak,SF,24,MIN,82,3117,17.1,0.58,0.159,0.227,4.5,9.9,7.2,13.6,1.1,0.5,12.1,21.8,,7,1.7,8.7,0.134,,2.3,-0.9,1.4,2.7
59,Antoine Walker,PF,25,BOS,81,3406,17.1,0.49,0.382,0.192,4.7,18.6,11.5,22.8,1.9,0.9,12.1,27.8,,1.5,5.2,6.7,0.094,,2.2,0,2.2,3.6
60,Vlade Divac*,C,33,SAC,80,2420,17,0.513,0.018,0.475,9.2,20.2,14.8,17.9,1.6,2.6,15.4,18.4,,3.1,4.2,7.3,0.145,,0.7,2.1,2.8,2.9
61,Rodney Rogers,SF,30,TOT,77,1880,17,0.558,0.311,0.197,7.6,13.3,10.4,10.5,1.8,1.2,11.6,22.3,,3.2,2.2,5.4,0.138,,1.3,-0.1,1.3,1.6
62,Richard Hamilton,SG,23,WAS,63,2203,16.9,0.511,0.039,0.311,3.8,7.6,5.7,14.6,0.9,0.5,9.7,28.6,,3.4,0.6,4,0.087,,1.5,-2.4,-0.9,0.6
63,Jamal Mashburn,SF,29,CHH,40,1601,16.9,0.505,0.151,0.324,2.2,15,8.6,19.7,1.5,0.3,11.5,27.4,,1.8,1.6,3.4,0.101,,1.7,-0.6,1.1,1.3
64,Jalen Rose,SF,29,TOT,83,3153,16.8,0.528,0.169,0.23,1.6,11.9,6.8,22,1.3,1,11.1,26.1,,3.5,2.1,5.7,0.087,,1.4,-1.1,0.3,1.9
65,Darrell Armstrong,PG,33,ORL,82,2730,16.7,0.553,0.481,0.248,3.4,9.7,6.5,25.5,3,0.3,16,17.9,,5,2.6,7.6,0.134,,1.6,0.8,2.4,3
66,Keon Clark,C,26,TOR,81,2185,16.7,0.522,0.006,0.297,9.3,22.9,15.8,7.1,1.4,4.2,13.8,21.2,,1.7,3.6,5.3,0.116,,-1.3,0.6,-0.7,0.7
67,Cuttino Mobley,SG,26,HOU,74,3116,16.7,0.537,0.278,0.231,2.3,8.8,5.5,11.6,1.9,0.8,10.7,24.9,,4.6,1.1,5.7,0.087,,1.1,-0.8,0.3,1.8
68,Lamond Murray,SF,28,CLE,71,2312,16.7,0.534,0.241,0.267,4.2,14.7,9.5,12.2,1.6,1.3,11.3,24.7,,2.9,1.3,4.1,0.086,,1.8,-1.3,0.5,1.5
69,Dale Davis,C,32,POR,78,2447,16.6,0.551,0,0.366,12.4,20.7,16.5,6.2,1.4,2.6,8.4,13.7,,5.4,3.1,8.5,0.168,,1,0.1,1.1,1.9
70,Reggie Miller*,SG,36,IND,79,2889,16.5,0.617,0.485,0.356,0.9,7.5,4.3,14.7,1.6,0.2,10.2,18.5,,7.7,1.9,9.5,0.159,,2.7,-0.2,2.5,3.3
71,Malik Rose,PF,27,SAS,82,1725,16.4,0.517,0.019,0.406,11.9,20.6,16.4,6.3,2.2,1.7,15.8,23.9,,1,3.4,4.4,0.123,,-1.6,0.3,-1.3,0.3
72,Kenny Thomas,PF,24,HOU,72,2484,16.4,0.52,0.019,0.405,7.2,16.7,11.9,10,1.9,1.8,12.8,20.9,,2.6,1.9,4.4,0.085,,-0.2,0.2,0.1,1.3
73,Mark Jackson,PG,36,NYK,82,2367,16.3,0.536,0.329,0.186,2.7,12.4,7.6,42.5,1.7,0,19,15.6,,4.4,1.7,6,0.123,,1.7,-0.1,1.6,2.1
74,Wesley Person,SG,30,CLE,78,2793,16.3,0.589,0.341,0.131,2.1,10.2,6.2,10.8,1.5,1,6.9,17.6,,6.1,0.8,6.9,0.119,,2.6,-0.8,1.8,2.7
75,Derrick Coleman,PF,34,PHI,58,2080,16.2,0.524,0.113,0.309,9.2,18.5,13.9,8.5,1.1,1.9,12.5,21,,2.7,3.2,5.9,0.135,,0.8,0.1,0.9,1.5
76,Kerry Kittles,SG,27,NJN,82,2601,16.1,0.542,0.257,0.183,2.9,9,5.9,13.9,2.6,0.9,9.7,19.4,,3.8,3.9,7.7,0.141,,1.2,1.4,2.6,3
77,Dikembe Mutombo*,C,35,PHI,80,2907,16,0.574,0,0.568,10,23.5,16.8,4.8,0.5,5,16.3,15.1,,4.1,5.5,9.6,0.158,,-0.5,1.2,0.7,2
78,Joe Smith,C,26,MIN,72,1922,16,0.571,0.005,0.355,9.3,17.9,13.6,6.6,1.1,2.3,11.4,17.8,,4.1,2,6.1,0.153,,-0.2,0,-0.2,0.9
79,Keith Van Horn,SF,26,NJN,81,2465,16,0.51,0.269,0.179,6.2,21.6,13.9,11.6,1.3,1.2,11.1,24,,2,4.3,6.3,0.123,,0.7,0.1,0.8,1.8
80,Ricky Davis,SF,22,CLE,82,1954,15.9,0.539,0.045,0.318,3.8,10.7,7.3,16.6,1.9,0.9,14.3,24.4,,1.9,0.8,2.8,0.068,,0.1,-1.1,-1,0.5
81,Danny Fortson,PF,25,GSW,77,2216,15.9,0.504,0.006,0.427,13.7,30.3,21.8,9.3,1,0.5,15.7,19.3,,2.5,2.1,4.5,0.098,,-0.2,-1.8,-2,0
82,Juwan Howard,PF,28,TOT,81,2635,15.8,0.513,0.002,0.341,9.4,16.7,13,10.8,0.9,1.3,11.6,22.3,,3.5,1.5,4.9,0.09,,0.1,-1.4,-1.3,0.5
83,Kurt Thomas,C,29,NYK,82,2771,15.8,0.542,0.006,0.283,9,22.3,15.6,5.8,1.4,2.1,12.7,20.3,,3.1,3.4,6.5,0.112,,-1,0,-1,0.7
84,Metta World Peace,SF,22,TOT,55,1642,15.8,0.501,0.267,0.321,5.1,13.8,9.5,14.1,4.5,1.7,14,23.5,,0,2.7,2.7,0.079,,-0.4,3,2.6,1.9
85,Lucious Harris,SG,31,NJN,74,1553,15.7,0.556,0.22,0.294,3.5,11.5,7.5,12.3,1.8,0.3,9.1,19.3,,3,2.1,5.1,0.157,,0.8,0.6,1.4,1.3
86,Jerome Williams,PF,28,TOR,68,1641,15.7,0.542,0,0.526,11.2,16,13.5,7.3,2.6,1.1,12.5,15.2,,2.7,2.3,5,0.147,,-0.2,0.8,0.6,1.1
87,Rod Strickland,PG,35,MIA,76,2294,15.6,0.495,0.036,0.282,2.5,9.2,5.9,35.7,2,0.4,16.5,20,,1.9,3,4.9,0.103,,0.5,0.2,0.7,1.6
88,Chris Whitney,PG,30,WAS,82,2171,15.6,0.568,0.492,0.267,0.6,7.6,4.1,23.4,1.8,0.2,10.4,17.4,,5.4,1.1,6.5,0.143,,1.8,-0.3,1.5,2
89,Derek Anderson,SG,27,POR,70,1860,15.5,0.538,0.373,0.34,2.9,9.1,6,18.6,2,0.3,11,19.4,,3.8,1.5,5.3,0.137,,1.4,0.2,1.6,1.7
90,Larry Hughes,SG,23,GSW,73,2049,15.4,0.484,0.115,0.32,4.2,8.7,6.4,26.1,2.8,0.8,15.6,22.5,,1.4,1.1,2.4,0.057,,0.4,-0.1,0.3,1.2
91,Troy Hudson,PG,25,ORL,81,1854,15.3,0.526,0.229,0.247,1.8,7,4.4,23.4,1.6,0.2,15.3,25.8,,1.5,0.9,2.5,0.064,,0.2,-2,-1.8,0.1
92,Morris Peterson,SF,24,TOR,63,1988,15.3,0.524,0.301,0.22,5.1,7.9,6.4,13.5,2,0.4,9.3,21.3,,3.2,1.7,4.9,0.119,,0.9,-0.2,0.7,1.4
93,Doug Christie,SG,31,SAC,81,2798,15.2,0.578,0.348,0.329,2.9,11.2,7.1,17.2,2.9,0.6,16.3,15.6,,4.4,4.2,8.6,0.148,,0.3,2.2,2.4,3.1
94,Allan Houston,SG,30,NYK,77,2914,15.2,0.54,0.266,0.261,1.5,8.6,5,12.6,1,0.3,10.5,25.9,,3.6,1.1,4.7,0.077,,1.3,-1.4,-0.1,1.4
95,Aaron Williams,PF,30,NJN,82,1546,15.2,0.568,0.005,0.424,8.3,16.4,12.3,8.1,1,3.5,13.2,17.4,,2.4,2.5,5,0.154,,-1.4,0.9,-0.4,0.6
96,P.J. Brown,C,32,CHH,80,2563,15.1,0.545,0,0.374,12.2,22.8,17.5,6.6,1.2,2.2,12.2,12.4,,4.6,3.6,8.2,0.154,,0.1,0.2,0.3,1.5
97,Jason Williams,PG,26,MEM,65,2236,15.1,0.466,0.437,0.103,1.1,8.6,4.9,42,2.6,0.2,17.2,25.3,,-0.6,1.5,0.9,0.02,,1.2,-1.3,-0.1,1.1
98,Kelvin Cato,C,27,HOU,75,1917,15,0.599,0.003,0.595,10.4,21.1,15.7,2.5,1.1,3.4,11.4,11.2,,3.6,1.7,5.3,0.133,,-1,0.2,-0.7,0.6
99,Mike Miller,SF,21,ORL,63,2123,15,0.542,0.378,0.226,2.6,11.9,7.2,15.2,1.1,0.8,10.9,20.9,,3.1,1.3,4.5,0.101,,1.3,-1,0.3,1.2
100,Scot Pollard,C,26,SAC,80,1881,15,0.59,0,0.464,10.9,21,16,3.9,1.9,2.7,13.6,11.5,,3.4,3.5,6.8,0.175,,-0.5,1.3,0.8,1.3
101,Mike Bibby,PG,23,SAC,80,2659,14.9,0.513,0.14,0.196,1.5,7.3,4.5,23,1.6,0.4,11.1,19.7,,3.7,2.6,6.3,0.113,,0.3,0,0.4,1.6
102,Scottie Pippen*,SF,36,POR,62,1996,14.9,0.497,0.295,0.244,4.5,14.5,9.5,28.7,2.7,1.3,20.5,19.1,,1.2,2.6,3.7,0.09,,0.1,1.6,1.8,1.9
103,Antonio Davis,PF,33,TOR,77,2978,14.8,0.497,0.001,0.372,9.5,19.4,14.3,8.7,1,2.1,12.4,19.6,,3,3.6,6.5,0.105,,-0.5,-0.4,-0.9,0.8
104,Eric Snow,PG,28,PHI,61,2225,14.7,0.51,0.043,0.364,1.7,9.2,5.5,30.6,2.3,0.3,16,17.7,,2.6,2.9,5.5,0.119,,-0.6,0.9,0.3,1.3
105,Damon Stoudamire,PG,28,POR,75,2796,14.7,0.506,0.321,0.214,3.2,9.1,6.1,28,1.3,0.2,12.9,18.8,,4.9,1.7,6.6,0.113,,1.2,-0.8,0.5,1.7
106,Chucky Atkins,PG,27,DET,79,2285,14.5,0.568,0.425,0.152,1.6,6.5,4.1,20.5,1.7,0.3,13.2,20,,3.3,1.8,5.1,0.107,,0.9,-0.6,0.2,1.3
107,Tony Battie,C,25,BOS,74,1819,14.5,0.57,0.005,0.333,10.8,18.4,14.5,3.2,1.7,2.9,10.2,12.5,,3.2,3,6.2,0.164,,-1.4,0.8,-0.7,0.6
108,Robert Horry,PF,31,LAL,81,2140,14.5,0.528,0.441,0.3,6.8,17.8,12.3,15.3,1.9,3,14.5,12.8,,3.3,3.6,6.9,0.154,,1.2,2.4,3.5,3
109,Voshon Lenard,SG,28,DEN,71,1665,14.5,0.495,0.312,0.156,2.5,10.4,6.3,14.3,1.9,1.1,10,24.5,,0.9,0.8,1.7,0.049,,0.9,-0.8,0.1,0.9
110,Kenyon Martin,PF,24,NJN,73,2504,14.5,0.503,0.07,0.278,5,12.4,8.7,13,1.9,3.5,13.7,22.4,,0.6,4.2,4.9,0.093,,-1,1.4,0.4,1.5
111,Samaki Walker,PF,25,LAL,69,1655,14.5,0.545,0,0.353,8.7,23.2,16,5.7,0.9,3.8,11.2,12.9,,2.4,2.8,5.3,0.153,,-0.9,1,0.1,0.9
112,Popeye Jones,PF,31,WAS,79,1920,14.4,0.49,0.022,0.256,14,21.1,17.5,10.5,1.4,0.7,13.5,15.7,,2.4,1.9,4.3,0.107,,-0.4,-0.8,-1.3,0.4
113,Darius Miles,SF,20,LAC,82,2227,14.4,0.516,0.03,0.397,5.6,17.3,11.5,13.5,1.7,3.2,17.5,18.5,,0.8,2.6,3.4,0.074,,-0.7,1.3,0.6,1.5
114,Lee Nailon,SF,26,CHH,79,1912,14.4,0.513,0.003,0.196,6.2,11.2,8.7,9.1,1.7,0.6,10.4,22.1,,1.7,1.7,3.5,0.087,,-0.9,-0.6,-1.5,0.3
115,Travis Best,PG,29,TOT,74,1747,14.3,0.511,0.114,0.224,1.3,8.7,5,31.3,2.7,0.3,14.8,17.5,,1.9,1.4,3.4,0.093,,-1.1,0.3,-0.8,0.6
116,Corey Maggette,SG,22,LAC,63,1615,14.3,0.56,0.262,0.474,3.8,12.3,8.1,11.5,1.4,0.8,15.3,21.1,,2.3,1,3.3,0.099,,-0.2,-0.6,-0.8,0.5
117,Marcus Fizer,PF,23,CHI,76,1963,14.2,0.482,0.048,0.334,7.4,18.3,12.7,11.7,1.3,0.9,11.9,25.9,,-0.2,1.3,1.1,0.026,,-1.1,-1.8,-3,-0.5
118,Hedo Türkoğlu,SF,22,SAC,80,1970,14.2,0.514,0.249,0.335,3.5,16,9.8,12.2,1.5,1,9.3,19.2,,2.5,2.7,5.2,0.127,,0.1,0.7,0.8,1.4
119,Vin Baker,C,30,SEA,55,1710,14.1,0.517,0.012,0.348,11.8,12.3,12.1,7,0.7,1.6,14.5,23.8,,1.3,0.9,2.2,0.061,,-1.4,-2.3,-3.7,-0.7
120,Matt Harpring,SF,25,PHI,81,2541,14.1,0.512,0.082,0.265,9.2,16.3,12.8,7.5,1.5,0.1,12,19.1,,2.6,3.6,6.1,0.115,,-0.5,-0.3,-0.8,0.8
121,Derek Fisher,PG,27,LAL,70,1974,14,0.55,0.524,0.167,0.8,7.2,4.1,13.9,1.7,0.3,8,17.6,,3.7,1.8,5.5,0.134,,1.1,0,1.1,1.5
122,Nazr Mohammed,C,24,ATL,82,2168,14,0.49,0.001,0.311,12.7,21.6,17.1,2.6,1.5,2.1,12.7,19.4,,0.9,2.4,3.3,0.072,,-2.2,-1.6,-3.8,-1
123,Shane Battier,SF,23,MEM,78,3097,13.9,0.518,0.287,0.294,6.5,8.6,7.5,11.9,2.1,1.8,12.5,18.2,,2.7,2.1,4.8,0.074,,0.2,0.3,0.5,1.9
124,Horace Grant,C,36,ORL,76,2210,13.9,0.539,0,0.216,8,16.4,12.2,7.1,1.3,1.6,8.3,12.5,,3.6,2,5.6,0.122,,0.1,-0.1,0,1.1
125,Anfernee Hardaway,SG,30,PHO,80,2462,13.9,0.472,0.089,0.209,4.4,11.7,8,21.1,2.6,0.9,15.7,21.9,,0.1,2.8,2.9,0.056,,-1.3,0.8,-0.4,1
126,Steve Smith,SG,32,SAS,77,2211,13.9,0.588,0.361,0.265,2.4,7.4,5,11.5,1.3,0.5,12.4,18.3,,4,2.4,6.4,0.139,,0.8,0.1,0.9,1.6
127,Eddie Griffin,PF,19,HOU,73,1896,13.8,0.456,0.41,0.129,7,18.2,12.5,4.8,0.5,4.8,6.3,18.4,,1,1.4,2.4,0.061,,-0.3,-0.6,-0.9,0.5
128,Jeff McInnis,PG,27,LAC,81,3030,13.8,0.486,0.209,0.195,1.7,6.2,4,27.6,1.1,0.1,10.8,20.3,,4.4,0.8,5.1,0.081,,0.1,-1.7,-1.6,0.3
129,Eric Piatkowski,SG,31,LAC,71,1718,13.8,0.601,0.505,0.24,2.9,9.2,6.1,10.4,1.3,0.5,10.9,15.4,,3.8,0.8,4.5,0.127,,1.4,-0.4,1,1.3
130,Jason Richardson,SG,21,GSW,80,2629,13.8,0.487,0.226,0.193,4.9,9,6.9,15.4,2,0.8,11.9,21.5,,2,0.9,2.9,0.052,,0.1,-1,-0.9,0.7
131,Alvin Williams,PG,27,TOR,82,2927,13.8,0.47,0.199,0.144,2.2,9,5.5,26.6,2.5,0.7,12.7,18.4,,2.2,3.1,5.2,0.086,,-0.5,0.8,0.3,1.7
132,Latrell Sprewell,SF,31,NYK,81,3326,13.7,0.501,0.284,0.244,2.1,8.3,5.2,17.5,1.5,0.3,12.4,25.1,,1.1,1.7,2.8,0.041,,0.3,-1.1,-0.8,0.9
