Rk,Player,Pos,Age,Tm,G,MP,"PER
▼",TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
11,Pau Gasol,C,30,LAL,82,3037,23.3,0.589,0.003,0.384,10.3,20.5,15.6,15.1,0.8,3.3,9.8,21.8,,10,4.7,14.7,0.232,,3.9,0.9,4.8,5.2
12,Amar'e Stoudemire,C,28,NYK,78,2870,22.7,0.565,0.016,0.403,7.8,17.6,12.7,13.2,1.2,3.8,12.5,30.9,,5.4,2.6,8,0.134,,2,-0.6,1.4,2.4
13,Zach Randolph,PF,29,MEM,75,2724,22.6,0.552,0.036,0.333,14.2,26,20.1,10.2,1.2,0.7,10,25,,6.8,3.7,10.5,0.185,,3.8,-1.2,2.6,3.2
14,Tim Duncan*,C,34,SAS,76,2156,21.9,0.537,0.005,0.307,9.3,26.8,18.3,15.7,1.2,4.8,11.4,22.9,,3.7,4,7.7,0.171,,2.2,2.2,4.4,3.5
15,Blake Griffin,PF,21,LAC,82,3112,21.9,0.549,0.017,0.505,10.2,26.9,18.6,18.7,1,1.1,11.7,27.3,,6.5,3.4,9.8,0.152,,3,-0.3,2.6,3.6
16,Carmelo Anthony,SF,26,TOT,77,2751,21.7,0.557,0.167,0.403,5,18.3,11.8,14.7,1.2,1.3,10.4,32,,5.4,2.5,7.9,0.138,,3.2,-1.2,1.9,2.7
17,Manu Ginóbili*,SG,33,SAS,80,2426,21.7,0.581,0.433,0.403,2.1,11.8,7.1,26.4,2.6,0.8,12.7,26,,6.6,3.2,9.9,0.195,,4.1,1.3,5.4,4.5
18,LaMarcus Aldridge,PF,25,POR,81,3211,21.5,0.549,0.016,0.314,10.1,17.2,13.5,10.1,1.4,2.4,8.7,25.7,,7.6,3.5,11.1,0.166,,2.6,-0.5,2.1,3.4
19,Kevin Martin,SG,27,HOU,80,2603,21.4,0.601,0.362,0.528,1.2,10,5.6,13,1.6,0.4,10.5,29.6,,8,1.5,9.5,0.175,,4.3,-1,3.4,3.5
20,Andrew Bynum,C,23,LAL,54,1500,21.1,0.606,0,0.506,13.3,24.7,19.2,7.7,0.7,5.4,12.8,17.6,,3.8,2.8,6.6,0.21,,1.8,1.4,3.2,2
21,Deron Williams,PG,26,TOT,65,2465,21.1,0.566,0.325,0.423,1.9,10.9,6.3,45.9,1.7,0.5,16.6,25.8,,6.2,1.1,7.3,0.142,,4.3,-1.3,3,3.1
22,Steve Nash*,PG,36,PHO,75,2497,20.8,0.601,0.253,0.307,1.8,10.2,6,53.1,1,0.1,22.4,21.4,,7.3,0.7,7.9,0.153,,4.7,-1.5,3.2,3.3
23,Al Horford,C,24,ATL,77,2704,20.7,0.587,0.004,0.204,8.2,23.7,16,17.5,1.2,2.3,10.6,19.7,,6.4,3.7,10.1,0.179,,2.5,1.1,3.6,3.9
24,Kevin Garnett*,PF,34,BOS,71,2220,20.6,0.575,0.006,0.264,4.9,28.7,17.5,13.5,2.3,2,11.1,22.3,,3.4,5.6,9,0.194,,1.8,2.9,4.7,3.8
25,Nenê,C,28,DEN,75,2291,20.4,0.657,0.008,0.615,7.5,20.8,14.4,10.4,1.8,2.4,13.9,18.8,,6.4,3.1,9.6,0.201,,2.1,1.5,3.6,3.2
26,Tony Parker,PG,28,SAS,78,2528,20.4,0.569,0.065,0.283,1.4,9.3,5.5,35.2,1.9,0.1,14.3,25.5,,5.8,2.4,8.2,0.156,,2.3,-0.4,1.8,2.4
27,David West,PF,30,NOH,70,2451,20.4,0.558,0.009,0.314,7.6,18.7,13.1,12.7,1.5,2.1,10.7,25.8,,4.4,3.4,7.8,0.152,,2.2,0.6,2.8,3
28,Al Jefferson,C,26,UTA,82,2940,20.1,0.528,0,0.219,9.6,23.2,16.3,9.2,0.8,4.2,6.8,24.2,,5.1,2.7,7.8,0.128,,1.6,-1,0.6,1.9
29,Paul Millsap,PF,25,UTA,76,2605,19.8,0.578,0.023,0.342,7.5,19.4,13.4,12.6,2.1,2.2,11.3,22.6,,5.2,2.5,7.7,0.143,,1.6,0.3,1.9,2.5
30,Paul Pierce*,SF,33,BOS,80,2774,19.7,0.62,0.291,0.44,1.6,16.6,9.5,16.1,1.5,1.4,12.3,24,,6.5,5.1,11.6,0.201,,3,1.6,4.6,4.6
31,Chris Bosh*,PF,26,MIA,77,2795,19.4,0.569,0.024,0.446,6.4,20,13.6,8.9,1.1,1.4,9.8,23.5,,6.1,4.3,10.3,0.177,,1.4,-0.2,1.3,2.3
32,Stephen Curry,PG,22,GSW,74,2489,19.4,0.595,0.325,0.216,2.3,10.9,6.5,28.1,2.2,0.6,16.4,24.4,,5.4,1.3,6.6,0.128,,3,-0.7,2.3,2.7
33,Lamar Odom,PF,31,LAL,82,2639,19.4,0.589,0.199,0.275,7.8,22.2,15.2,15.5,0.9,1.8,12.2,19.7,,6.1,4,10.1,0.184,,2.8,0.8,3.5,3.7
34,Brook Lopez,C,22,NJN,82,2889,19.3,0.549,0.001,0.374,7.8,12.3,10,8.8,0.9,3.2,10.4,27.3,,4.4,1.9,6.3,0.105,,1.4,-0.9,0.6,1.9
35,Josh Smith,PF,25,ATL,77,2645,19.2,0.54,0.148,0.304,6.2,23.7,15,17.1,2,3.5,14.3,24.7,,1.9,4.5,6.4,0.116,,1,1.7,2.8,3.2
36,Ramon Sessions,PG,24,CLE,81,2133,19,0.559,0.019,0.545,2.4,11.6,6.9,35,1.5,0.3,15.6,24.2,,3.8,0.6,4.4,0.099,,1.8,-1.4,0.3,1.3
37,Lou Williams,SG,24,PHI,75,1747,18.9,0.54,0.318,0.448,2.1,7.7,4.9,24.1,1.4,0.7,9.7,27.8,,3.5,1.6,5.1,0.141,,3,-0.7,2.3,1.9
38,Carlos Boozer,C,29,CHI,59,1882,18.8,0.542,0,0.289,8.3,26.3,17.6,14.3,1.3,0.7,13.5,26.9,,1.9,3.9,5.8,0.149,,0.2,0.8,1,1.4
39,Joakim Noah,C,25,CHI,48,1576,18.8,0.579,0.002,0.468,13.9,22.8,18.5,10.7,1.6,3.5,15.7,16.8,,3.1,3.6,6.7,0.205,,0.8,2.1,2.9,1.9
40,Chauncey Billups,PG,34,TOT,72,2310,18.7,0.617,0.457,0.528,1.3,8.1,4.7,25.8,1.5,0.5,15.3,22.3,,6.6,1.4,8,0.166,,3.7,-1.2,2.6,2.7
41,Monta Ellis,SG,25,GSW,80,3227,18.6,0.536,0.235,0.268,1.5,8.5,4.9,23.4,2.6,0.5,12.3,28.1,,4.3,1.7,6,0.089,,1.7,-0.9,0.8,2.3
42,Elton Brand,PF,31,PHI,81,2809,18.5,0.553,0.001,0.278,9.7,18,13.9,7.1,1.7,2.9,8.4,19.7,,5.1,4.4,9.4,0.161,,0.7,0.6,1.3,2.4
43,Eric Gordon,SG,22,LAC,56,2112,18.5,0.566,0.307,0.367,2.5,6.6,4.5,20.7,1.7,0.7,12,26.5,,4.2,1.1,5.3,0.12,,3,-1,2,2.2
44,Tyson Chandler,C,28,DAL,74,2059,18.4,0.697,0,0.725,12.2,26.6,19.7,2.4,0.9,3,14.1,14.2,,5.8,3.5,9.4,0.218,,0.6,1,1.5,1.8
45,Luis Scola,PF,30,HOU,74,2412,18.4,0.538,0.003,0.257,6.9,21.6,14.2,13.7,1,1.3,10.5,25.7,,3.3,2.2,5.5,0.11,,0.4,-0.8,-0.4,1
46,Rodney Stuckey,PG,24,DET,70,2183,18.4,0.544,0.109,0.461,3.7,8.6,6,27.5,1.9,0.4,13.5,24.5,,4.4,0.6,5,0.111,,1.5,-1.4,0.2,1.2
47,Thaddeus Young,PF,22,PHI,82,2135,18.4,0.566,0.026,0.205,8.3,15.2,11.7,6.7,2.2,0.9,9.7,22.1,,3.2,3,6.2,0.139,,0.8,0.3,1,1.6
48,Greg Monroe,C,20,DET,80,2222,18,0.575,0.002,0.424,13,20.4,16.5,7.5,2.3,1.6,11,15.4,,4.7,1.9,6.6,0.143,,0.9,-0.5,0.4,1.4
49,Ty Lawson,PG,23,DEN,80,2103,17.9,0.593,0.249,0.327,3.8,7.6,5.7,28.3,1.9,0.1,14.8,19.6,,5.1,1.6,6.7,0.153,,2.4,-0.3,2.1,2.2
50,Rudy Gay,SF,24,MEM,54,2152,17.8,0.548,0.166,0.277,4.5,14.2,9.3,11.6,2.2,2.2,12.2,23.3,,2.7,2.9,5.5,0.123,,1.9,0.8,2.8,2.6
51,Marcin Gortat,C,26,TOT,80,2032,17.8,0.594,0.007,0.32,8.5,27.4,18,5.5,0.9,3.3,10.5,17.1,,3.7,2.7,6.4,0.152,,0.2,0.7,0.9,1.5
52,Danny Granger,SF,27,IND,79,2763,17.8,0.554,0.323,0.37,3.5,13.5,8.5,13,1.6,1.6,12.3,26.7,,3.7,3.2,6.9,0.12,,2.2,-0.1,2.1,2.9
53,Kris Humphries,PF,25,NJN,74,2061,17.8,0.555,0.002,0.328,12.5,32.2,22.1,7,0.9,3,13.4,17.3,,2.7,2.7,5.4,0.125,,0.5,-0.1,0.4,1.3
54,David Lee,PF,27,GSW,73,2634,17.8,0.549,0.003,0.273,9.1,21.9,15.4,14,1.4,0.9,13.4,21.2,,4.1,2,6,0.11,,0.5,-0.9,-0.4,1.1
55,Andre Miller,PG,34,POR,81,2650,17.8,0.529,0.044,0.346,4.3,9.9,7,35.7,2.3,0.4,16.8,20.6,,4.6,2.4,7,0.127,,1.5,0.1,1.6,2.4
56,Serge Ibaka,PF,21,OKC,82,2216,17.7,0.579,0.002,0.298,11.7,20.8,16.4,1.6,0.7,6.5,9.2,15.7,,4.3,3.2,7.6,0.164,,-0.2,0.7,0.5,1.4
57,Amir Johnson,PF,23,TOR,72,1853,17.6,0.608,0.002,0.323,11.8,17.8,14.7,6.8,1.5,3.6,10.9,15.3,,4.4,1.2,5.6,0.146,,0.3,0,0.3,1.1
58,JaVale McGee,C,23,WAS,79,2193,17.4,0.566,0.005,0.381,11.2,22.2,16.5,2.8,1,6.7,12.6,16.3,,2.7,2.5,5.3,0.115,,-0.7,0.4,-0.4,0.9
59,Devin Harris,PG,27,TOT,71,2254,17.2,0.545,0.221,0.494,0.9,8.2,4.5,38.2,1.7,0.2,17.3,24.6,,3.2,1,4.2,0.089,,1.9,-1.3,0.6,1.5
60,Andre Iguodala,SF,27,PHI,67,2469,17.2,0.53,0.238,0.395,2.8,15.2,9,26.4,2.1,1.2,13.4,19.2,,3.3,3.5,6.7,0.13,,1.7,1.6,3.2,3.2
61,DeJuan Blair,PF,21,SAS,81,1734,17.1,0.524,0.003,0.235,14.8,22.9,18.9,7.1,2.8,1.7,14.9,20.1,,1.5,3.2,4.8,0.132,,-1.2,0.7,-0.5,0.7
62,Rajon Rondo,PG,24,BOS,68,2527,17.1,0.495,0.064,0.197,4.5,9.7,7.2,47.1,3.2,0.3,24.3,18.3,,1.8,4.8,6.6,0.126,,1.6,1.4,3.1,3.2
63,Baron Davis,PG,31,TOT,58,1649,17,0.506,0.345,0.189,2.5,8.6,5.5,41.2,2.4,1.3,16.3,24.4,,1.5,1.3,2.8,0.081,,2.2,-0.3,1.9,1.6
64,Shawn Marion,SF,32,DAL,80,2253,17,0.551,0.04,0.197,9.1,19.2,14.3,8.3,1.6,1.7,12.5,21.5,,2.3,3.4,5.6,0.12,,-0.1,0.4,0.3,1.3
65,Andray Blatche,PF,24,WAS,64,2172,16.9,0.497,0.019,0.296,9.3,18.7,13.8,11.7,2.3,1.8,13.7,25.5,,0.3,2.1,2.4,0.053,,-0.3,-0.5,-0.9,0.6
66,Marc Gasol,C,26,MEM,81,2586,16.8,0.58,0.01,0.425,7.1,19.4,13.1,11.6,1.5,4.3,15.1,16.9,,4,3.9,7.9,0.146,,0.3,2,2.3,2.8
67,Antawn Jamison,PF,34,CLE,56,1842,16.8,0.516,0.3,0.267,5.2,18.5,11.7,9.6,1.4,1.2,7.3,26,,1.5,1.1,2.6,0.067,,1.3,-1.5,-0.1,0.9
68,Andrew Bogut,C,26,MIL,65,2297,16.7,0.496,0.005,0.292,9.8,27.1,18.3,10.4,1.1,5.8,13,19.6,,0.3,5.1,5.4,0.112,,-1,2.4,1.3,1.9
69,Raymond Felton,PG-SG,26,TOT,75,2737,16.6,0.524,0.327,0.24,2,9.2,5.6,35.8,2.3,0.3,16.6,21.6,,3.6,1.8,5.4,0.094,,1.6,-1,0.6,1.8
70,Andrei Kirilenko,SF,29,UTA,64,1999,16.6,0.567,0.181,0.498,6,13.8,9.9,14.9,2.1,3,15,17.8,,2.9,1.7,4.5,0.109,,1.7,0.5,2.2,2.1
71,Kyle Lowry,PG,24,HOU,75,2563,16.5,0.55,0.424,0.31,3.9,9.7,6.8,29.4,2,0.6,14.7,18.6,,5.1,1.8,7,0.13,,2,0,2,2.6
72,Marcus Thornton,SG,23,TOT,73,1775,16.5,0.525,0.297,0.228,4,13.3,8.6,13.2,1.9,0.4,9.5,24.9,,1.9,1.6,3.5,0.095,,1.4,-0.4,1,1.3
73,Ray Allen*,SG,35,BOS,80,2890,16.4,0.615,0.387,0.224,2.3,9,5.8,12.7,1.4,0.4,9.8,19.8,,5.8,4.2,10,0.166,,2.3,0.6,2.9,3.6
74,Andrea Bargnani,C,25,TOR,66,2353,16.4,0.533,0.19,0.298,3.6,13.9,8.6,8.8,0.7,1.5,10.3,28.2,,2.2,0.3,2.5,0.052,,1.2,-2.6,-1.4,0.4
75,Tyler Hansbrough,PF,25,IND,70,1535,16.4,0.529,0.003,0.413,10.6,15.9,13.2,4.7,1.2,0.7,9.5,23.1,,2.2,1.6,3.8,0.118,,-0.6,-1.3,-1.9,0
76,James Harden,SG,21,OKC,82,2189,16.4,0.598,0.474,0.501,2.3,11,6.8,12.8,2.2,0.8,11.3,19.5,,5,2.1,7.1,0.156,,1.3,0.6,1.9,2.2
77,Joe Johnson,SG,29,ATL,72,2554,16.4,0.517,0.258,0.209,2.8,10.9,6.9,24,1,0.2,10.3,26.3,,2.5,1.8,4.2,0.08,,1.2,-1.5,-0.3,1.1
78,J.R. Smith,SF,25,DEN,79,1968,16.4,0.55,0.406,0.282,2.7,15.8,9.4,14.2,2.3,0.6,10.2,22.2,,2.6,2.3,5,0.121,,1.1,0.6,1.7,1.9
79,José Calderón,PG,29,TOR,68,2102,16.3,0.522,0.262,0.173,1.7,9.9,5.7,43,2,0.3,18.8,16.8,,3.2,0.4,3.7,0.084,,1.9,-1.2,0.8,1.5
80,Chuck Hayes,C,27,HOU,74,2079,16.2,0.554,0.004,0.307,11.9,20.7,16.3,14.3,1.9,1.6,14.1,13,,3.9,2.4,6.3,0.146,,0.6,1.3,1.9,2.1
81,Gerald Wallace,SF-PF,28,TOT,71,2693,16.2,0.548,0.219,0.439,4.9,21,12.8,10.9,2.1,1.9,13,20.3,,2.6,3.6,6.2,0.111,,0.4,1.1,1.5,2.4
82,Josh McRoberts,PF,23,IND,72,1597,16,0.608,0.155,0.308,7.6,18.8,13.3,15,1.5,2.6,17.5,14.7,,2.6,2.2,4.9,0.147,,0.6,1.7,2.3,1.7
83,Emeka Okafor,C,28,NOH,72,2287,16,0.584,0.002,0.492,12.2,24.3,18.2,3,0.9,4.6,15.7,15.8,,2.7,3.8,6.5,0.136,,-0.9,0.5,-0.4,0.9
84,D.J. Augustin,PG,23,CHA,82,2757,15.9,0.541,0.348,0.31,1.7,8.3,4.9,31.1,1,0.1,12.5,21.2,,4.9,1.3,6.2,0.108,,1.7,-1.6,0.1,1.5
85,Brandon Bass,PF,25,ORL,76,1980,15.9,0.571,0.003,0.361,8.1,16.7,12.5,5,0.7,2,11.5,19.8,,3.2,3.1,6.3,0.153,,-0.3,0.5,0.2,1.1
86,Mike Conley,PG,23,MEM,81,2872,15.9,0.521,0.228,0.259,1.3,9,5.1,28,2.6,0.5,14.2,19.4,,3.4,3.2,6.6,0.111,,0.7,0.5,1.2,2.3
87,Roy Hibbert,C,24,IND,81,2244,15.9,0.507,0.004,0.309,9.1,21,15.1,12.8,0.7,4.6,15.5,23.6,,0.3,3.3,3.6,0.077,,-1.8,0.7,-1.1,0.5
88,Jason Terry,SG,33,DAL,82,2564,15.9,0.545,0.322,0.196,1.1,5.7,3.5,22.2,1.9,0.4,12.4,24.7,,2.8,2.5,5.3,0.1,,1,-0.1,0.9,1.9
89,Charlie Villanueva,PF,26,DET,76,1666,15.9,0.553,0.456,0.164,3.5,18.8,10.8,5,1.4,2,8,23.1,,2.1,1,3.1,0.091,,1,-1.4,-0.4,0.7
90,Ed Davis,PF,21,TOR,65,1602,15.8,0.583,0,0.343,12.1,22.3,17.1,3.8,1.3,3.2,10.1,13.3,,2.9,1.1,4,0.119,,-0.2,-0.8,-0.9,0.4
91,John Wall,PG,20,WAS,69,2606,15.8,0.494,0.118,0.404,1.5,12.8,6.9,36,2.4,1,18.6,23.8,,0.3,1.9,2.2,0.041,,0,-0.8,-0.8,0.8
92,Darrell Arthur,PF,22,MEM,80,1609,15.7,0.534,0.01,0.215,8.5,17,12.7,5.4,1.7,3.2,11.4,21.6,,1.5,2.2,3.8,0.113,,-1.8,0.2,-1.6,0.2
93,Danilo Gallinari,PF-SF,22,TOT,62,2104,15.7,0.597,0.458,0.611,3.2,13.4,8.3,7.4,1.2,0.9,9.3,18.9,,4.9,1.2,6.1,0.139,,1.5,-0.8,0.7,1.4
94,Beno Udrih,PG,28,SAC,79,2734,15.7,0.587,0.221,0.277,1.7,9.6,5.5,22.1,1.7,0.2,13.2,16.9,,5.6,1.6,7.2,0.126,,0.5,0,0.5,1.7
95,Darren Collison,PG,23,IND,79,2360,15.6,0.534,0.143,0.267,1.9,8.6,5.3,28.9,1.9,0.4,16.6,21.9,,2.1,2.2,4.3,0.087,,0.4,-0.7,-0.3,1
96,Jared Dudley,SF,25,PHO,82,2140,15.6,0.598,0.402,0.347,6,11.2,8.6,7.6,2.1,0.7,9.6,16.9,,4.2,1.4,5.6,0.126,,1.5,0.2,1.8,2
97,J.J. Hickson,C,22,CLE,80,2256,15.6,0.503,0.005,0.392,10.8,25,17.7,7.5,1.1,1.8,13.6,25.5,,-0.2,1.7,1.5,0.032,,-1.8,-2.1,-3.8,-1.1
98,Brandon Jennings,PG,21,MIL,63,2169,15.6,0.493,0.327,0.266,2.2,10.6,6.3,25.9,2.3,0.8,12.4,25.5,,0.6,3.3,3.9,0.086,,0.8,0.9,1.6,2
99,Michael Beasley,SF,22,MIN,73,2361,15.5,0.51,0.132,0.234,5.4,14.1,9.6,12.3,1.1,1.7,12.4,28.3,,0.7,1,1.7,0.035,,0,-1.8,-1.8,0.1
100,Luol Deng,SF,25,CHI,82,3208,15.5,0.549,0.288,0.291,4.4,12.8,8.7,11.9,1.3,1.1,10.7,20.9,,4.7,5.2,9.9,0.149,,1.1,0.6,1.7,3
101,Wesley Matthews,SG,24,POR,82,2758,15.5,0.582,0.386,0.322,2,9.7,5.7,10.2,2,0.3,11,21.3,,5,2.3,7.2,0.126,,1,-0.1,0.9,2
102,Jrue Holiday,PG,20,PHI,82,2901,15.4,0.525,0.222,0.209,2.7,10.5,6.6,29,2.2,0.8,16.7,20.8,,2.2,3.5,5.7,0.094,,0.4,0.4,0.8,2
103,Jameer Nelson,PG,28,ORL,76,2319,15.4,0.548,0.354,0.193,1.9,9.3,5.7,33.7,1.7,0.1,17.6,22,,3.4,3.2,6.6,0.136,,1,0.1,1.1,1.8
104,Toney Douglas,SG,24,NYK,81,1971,15.2,0.534,0.507,0.142,3.7,10.5,7.1,19.5,2.3,0.1,10,20.1,,3,1.2,4.2,0.101,,0.9,-0.6,0.4,1.2
105,Tayshaun Prince,SF,30,DET,78,2562,15.1,0.511,0.098,0.168,3.6,12.6,7.9,14.4,0.6,1.3,7.1,21,,2.9,0.4,3.3,0.062,,1,-1.8,-0.8,0.7
106,Jason Richardson,SG,30,TOT,80,2715,15,0.555,0.454,0.151,2.9,11.1,7.1,9.2,1.8,0.4,7.8,20.6,,3.6,3.3,6.9,0.123,,1.2,0.5,1.7,2.5
107,Luke Ridnour,PG,29,MIN,71,2159,15,0.567,0.27,0.201,1.9,8.6,5.1,28.1,2.1,0.4,17.6,17.8,,3.2,0.8,4,0.089,,0.7,-0.7,0,1.1
108,Dorell Wright,SF,25,GSW,82,3147,15,0.539,0.45,0.199,3.1,12.6,7.8,11.6,2,1.5,9.6,19.3,,3.9,1.8,5.8,0.088,,1.3,-0.5,0.8,2.2
109,Tracy McGrady*,SG,31,DET,72,1686,14.9,0.503,0.171,0.251,3.4,15.4,9.1,23.6,2.1,1.6,15.2,18.6,,1,1.1,2.1,0.061,,0.1,0.5,0.6,1.1
110,Reggie Williams,SF,24,GSW,80,1626,14.9,0.585,0.421,0.234,3.1,12.2,7.5,11.4,0.9,0.1,8.3,18.7,,3.4,0.3,3.7,0.109,,1.6,-1.8,-0.2,0.7
111,J.J. Barea,PG,26,DAL,81,1669,14.8,0.535,0.291,0.242,2.1,8.8,5.6,31.2,0.9,0,15.9,23.9,,1.9,1.4,3.2,0.093,,0.5,-1,-0.5,0.6
112,Nicolas Batum,SF,22,POR,80,2522,14.8,0.563,0.424,0.203,5.1,12.8,8.8,8.1,1.5,1.6,8.6,17.8,,4.4,2.3,6.6,0.126,,1.1,0,1.1,2
113,Marcus Camby,C,36,POR,59,1540,14.8,0.426,0.003,0.238,13.8,35.2,24.1,11.7,1.4,5,16,11.7,,0.8,3,3.7,0.116,,-0.7,2.2,1.5,1.4
114,Vince Carter,SG,34,TOT,73,2051,14.8,0.528,0.36,0.194,3.1,12.4,7.8,12.1,1.7,0.7,8.5,23.5,,2,1.9,3.8,0.089,,0.1,0.2,0.3,1.2
115,DeAndre Jordan,C,22,LAC,80,2047,14.8,0.648,0.003,0.636,11.9,20.9,16.5,3.2,1,5.4,18.8,11.7,,2.6,2.6,5.2,0.122,,-1.7,1,-0.7,0.7
116,Carl Landry,PF,27,TOT,76,2008,14.8,0.555,0.006,0.419,9.3,10.8,10,5.2,1,1.2,11.8,20.5,,2.8,1.3,4.1,0.098,,-0.5,-1.3,-1.9,0.1
117,Grant Hill*,SF,38,PHO,80,2409,14.7,0.563,0.138,0.312,3.7,12.5,8.1,13,1.4,1.1,12.5,20.1,,3.1,1.3,4.4,0.087,,-0.2,-0.3,-0.5,0.9
118,Wilson Chandler,SF,23,TOT,72,2401,14.6,0.537,0.336,0.169,3.6,15.9,9.7,8.1,1,2.9,9.2,20.9,,2.1,1.9,3.9,0.079,,0.2,-0.4,-0.2,1.1
119,DeMarcus Cousins,C,20,SAC,81,2309,14.6,0.484,0.018,0.4,10.4,24.4,17.2,14.7,1.9,2.1,18.5,27.2,,-1.9,2.9,1.1,0.022,,-2.7,0.1,-2.6,-0.4
120,Mike Dunleavy,SG,30,IND,61,1683,14.6,0.593,0.488,0.24,1.9,16.2,9.1,10.1,1.2,1.3,10.7,16.9,,2.6,1.9,4.5,0.129,,1.1,0.4,1.6,1.5
121,George Hill,PG,24,SAS,76,2148,14.6,0.588,0.322,0.427,1.3,9.2,5.4,13.6,1.6,0.7,11.6,18.2,,4,2.1,6.1,0.136,,0.2,0.6,0.8,1.5
122,Stephen Jackson,SG,32,CHA,67,2405,14.6,0.52,0.339,0.288,2.6,12.7,7.7,18.4,1.8,0.9,14.9,27.4,,-0.2,2.1,1.9,0.039,,0.2,-0.7,-0.5,0.9
123,DeMar DeRozan,SG,21,TOR,82,2851,14.5,0.53,0.045,0.348,3,10.2,6.5,8.6,1.5,0.8,9.8,23.2,,2.8,0.5,3.2,0.055,,-0.9,-1.5,-2.5,-0.3
124,Nick Young,SG,25,WAS,64,2034,14.5,0.538,0.29,0.244,1.4,8.6,4.9,6.6,1.1,0.6,8,24.4,,2.3,0.4,2.8,0.065,,0.6,-1.8,-1.3,0.4
125,Tyreke Evans,SG,21,SAC,57,2107,14.4,0.482,0.159,0.285,2.4,12.7,7.4,24.9,2,1,14.9,25.3,,-0.1,1.7,1.6,0.036,,-0.1,0.2,0,1.1
126,Jason Kidd*,PG,37,DAL,80,2653,14.4,0.5,0.656,0.129,1.6,13.4,7.7,35.4,2.7,0.8,22.1,14.3,,2.5,3.9,6.4,0.116,,0.9,2,2.8,3.3
127,C.J. Miles,SF,23,UTA,78,1969,14.4,0.507,0.377,0.218,3.3,12.4,7.8,11.7,2,1.6,8.6,25.1,,1.2,1.3,2.5,0.061,,-0.1,-0.9,-1,0.5
128,Taj Gibson,PF,25,CHI,80,1742,14.3,0.502,0.016,0.295,11.2,19.4,15.4,5.3,1.2,4.6,11.1,16.8,,1.4,3.8,5.2,0.143,,-2.2,1.4,-0.9,0.5
129,Ersan İlyasova,PF,23,MIL,60,1505,14.3,0.516,0.239,0.205,7.9,20.7,14.1,6.6,1.8,1.3,10.2,19.1,,1.1,2.7,3.8,0.121,,-1.2,0.6,-0.6,0.5
130,Chase Budinger,SF,22,HOU,78,1738,14.2,0.534,0.418,0.21,3.4,15,9.2,11.5,1.2,0.7,8.5,19.9,,2.2,1.2,3.4,0.095,,0.6,-0.8,-0.2,0.8
131,Jamal Crawford,SG,30,ATL,76,2297,14.2,0.545,0.399,0.297,1.2,5.6,3.4,17.7,1.3,0.5,12.8,23.4,,1.9,1.4,3.4,0.071,,0.6,-1.6,-1,0.6
132,Jarrett Jack,SG-PG,27,TOT,83,1722,14.2,0.503,0.17,0.336,1.4,10.9,6.1,23.3,1.7,0.3,13.1,23,,0.9,1.4,2.4,0.066,,-0.3,-0.4,-0.7,0.5
