Rk,Player,Pos,Age,Tm,G,MP,"PER
▼",TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
100,Jeff McInnis,SG-PG,29,TOT,70,2365,15.1,0.511,0.17,0.191,1.6,6.9,4.3,30.7,1.7,0.2,12.9,18.2,,4.1,0.8,4.9,0.099,,0.6,-1,-0.5,0.9
101,Vladimir Radmanović,PF,23,SEA,77,2321,15.1,0.533,0.464,0.156,5.3,15.2,10.3,10.3,1.8,1.4,11.2,19.5,,3.2,1,4.2,0.088,,1.6,-0.8,0.8,1.6
102,Quentin Richardson,SG,23,LAC,65,2338,15.1,0.484,0.319,0.191,7.1,13.2,10.1,11.2,1.5,0.6,10.9,24.6,,2,0.4,2.4,0.05,,1.7,-2.5,-0.8,0.7
103,Tim Thomas,SF,26,TOT,66,2089,15.1,0.534,0.239,0.268,3.5,13.9,8.8,10.4,1.6,0.7,11.3,22.4,,2.5,1.6,4.1,0.093,,0.6,-0.5,0.2,1.1
104,Al Harrington,PF,23,IND,79,2441,14.9,0.514,0.085,0.277,7.8,16.9,12.3,10.3,1.8,0.7,13.8,22.9,,1.8,4.1,5.9,0.116,,-0.9,0.2,-0.7,0.8
105,Mike Miller,SF,23,MEM,65,1770,14.9,0.532,0.349,0.229,2.7,11.2,6.9,22.1,1.8,0.6,13.6,20,,2.5,1.4,3.9,0.107,,0.8,-0.2,0.6,1.1
106,Eddy Curry,PF,21,CHI,73,2154,14.8,0.538,0.001,0.417,7.1,16.1,11.4,6.2,0.6,2.8,15.1,24.3,,1.1,1.8,3,0.066,,-1.7,-1.1,-2.8,-0.5
107,Nenê,PF,21,DEN,77,2504,14.8,0.578,0.003,0.559,6.8,16,11.3,10.7,2.4,1.2,18.9,17,,3.1,3,6.1,0.117,,-0.9,0.7,-0.3,1.1
108,Allan Houston,SG,32,NYK,50,1799,14.8,0.539,0.259,0.22,1.3,6.4,3.9,10.3,1.1,0.1,10.6,24.7,,2.5,0.6,3.1,0.083,,1.1,-1.6,-0.5,0.7
109,Damon Stoudamire,PG,30,POR,82,3118,14.8,0.508,0.419,0.142,2,9.7,5.9,27,1.8,0.2,14.3,19.2,,4.5,1.4,5.9,0.091,,1.1,-0.9,0.2,1.7
110,Kerry Kittles,SG,29,NJN,82,2842,14.7,0.526,0.288,0.142,2.3,11.2,6.8,12.9,2.4,1.1,8.5,18.4,,3.1,4.5,7.6,0.128,,0.4,1.2,1.6,2.6
111,Latrell Sprewell,SF,33,MIN,82,3100,14.7,0.493,0.236,0.233,2.2,8.9,5.7,15.4,1.5,0.5,10.2,23.6,,2.5,3.2,5.7,0.088,,0.3,-0.6,-0.3,1.3
112,Jerome Williams,PF,30,TOT,68,1637,14.7,0.522,0.024,0.461,11.7,20.6,16.1,7.3,2.9,0.4,15.5,13.3,,1.8,2.5,4.3,0.127,,-0.8,1.2,0.4,1
113,Ruben Patterson,SF,28,POR,73,1651,14.6,0.53,0.03,0.481,9.4,9.9,9.6,13.9,2.8,1,18,16.7,,1.7,1.3,3,0.087,,-0.4,0.7,0.4,1
114,Mike James,PG,28,TOT,81,2196,14.4,0.528,0.428,0.193,1.5,10.6,6.1,26.1,2.3,0.1,14.8,17.4,,3,2.2,5.2,0.113,,0,0.2,0.2,1.2
115,Theo Ratliff,C,30,TOT,85,2664,14.4,0.521,0,0.395,8.6,17.9,13.3,4.3,1.1,8.6,15.7,13.2,,1.8,3.4,5.2,0.094,,-2,2.3,0.3,1.5
116,Brian Skinner,C,27,MIL,56,1577,14.4,0.513,0,0.269,8.6,21,14.8,5.3,1,2.8,12,18.7,,1.2,1.6,2.7,0.083,,-1.1,-0.7,-1.8,0.1
117,Corliss Williamson,PF,30,DET,79,1574,14.4,0.546,0,0.327,6.6,12.2,9.4,7.2,1,1,14.1,23.8,,1.6,2.5,4.1,0.124,,-1.4,-0.1,-1.5,0.2
118,Greg Ostertag,C,30,UTA,78,2153,14.3,0.506,0.002,0.446,12.6,20.9,16.7,9.8,0.8,5.5,15.9,13.4,,2.3,2.7,5,0.111,,-0.5,0.9,0.5,1.4
119,Damon Jones,PG,27,MIL,82,2016,14.2,0.516,0.521,0.137,0.8,8.7,4.8,36.7,0.8,0.1,15.6,14.8,,3.6,0.3,3.9,0.093,,2,-1.9,0,1
120,Cuttino Mobley,SG,28,HOU,80,3229,14.1,0.535,0.389,0.201,1.5,11.2,6.6,14.7,1.8,0.8,13.3,20.1,,3.4,4.3,7.6,0.114,,0.5,0.9,1.4,2.8
121,Kurt Thomas,PF,31,NYK,80,2548,14.1,0.503,0.004,0.153,6.7,23.1,15,10.2,1.2,2.4,13,18.5,,1.7,3.3,5,0.094,,-1.3,0.6,-0.8,0.8
122,Hedo Türkoğlu,SF,24,SAS,80,2073,14.1,0.516,0.374,0.25,2.8,16.3,9.7,12.5,2.1,1.1,11.6,18.1,,2.2,4.5,6.7,0.155,,0.1,2.4,2.5,2.3
123,Doug Christie,SG,33,SAC,82,2780,14,0.544,0.206,0.25,2.9,10.4,6.7,18.6,2.8,1,16.9,14.9,,3.4,2.4,5.7,0.099,,-0.3,1.1,0.8,2
124,Lorenzen Wright,C,28,MEM,65,1674,14,0.474,0.009,0.224,9.6,20.5,15,7.2,1.4,2.5,10.7,19.4,,1,2.1,3.2,0.092,,-1.7,-0.5,-2.1,0
125,Joe Johnson,SG,22,PHO,82,3331,13.9,0.491,0.211,0.18,2.7,10.5,6.6,18.6,1.4,0.6,12.5,21.6,,2.2,1.1,3.3,0.047,,0.1,-1.4,-1.3,0.6
126,Aaron McKie,SF,31,PHI,75,2112,13.9,0.55,0.298,0.192,2.5,11.5,7.1,16.8,2.2,0.9,14.1,16.2,,2.5,2.3,4.8,0.108,,0.2,1.1,1.3,1.8
127,Rafer Alston,PG,27,MIA,82,2581,13.7,0.509,0.568,0.175,1.2,9.1,5.1,24.9,2.4,0.6,13.5,17.3,,3.1,2.8,5.9,0.11,,0.2,0.7,0.9,1.9
128,Udonis Haslem,PF,23,MIA,75,1795,13.7,0.521,0.007,0.409,12.1,18.7,15.4,4.9,1,1.1,12.3,15.8,,2.7,2.1,4.8,0.128,,-1.1,-0.9,-2,0
129,Fred Hoiberg,SG,31,MIN,79,1804,13.6,0.611,0.449,0.303,1.4,14.8,8.5,9,2,0.4,9.2,12.5,,3.6,2.6,6.1,0.163,,0.2,1.9,2,1.8
130,Maurice Taylor,PF,27,HOU,75,2081,13.6,0.512,0.003,0.227,7.8,13.6,10.9,10.1,1.1,1.7,15,22.7,,0.9,2.8,3.7,0.085,,-1.9,0.1,-1.8,0.1
131,Voshon Lenard,SG,30,DEN,73,2233,13.5,0.512,0.31,0.195,2.3,7.9,5.1,11.6,1.4,0.4,9.1,21.9,,2.8,1.2,4,0.086,,0,-1.4,-1.4,0.3
132,Eric Snow,PG,30,PHI,82,2966,13.5,0.494,0.025,0.442,2.5,8.6,5.6,33,1.8,0.2,18,16.5,,3.2,2.3,5.5,0.09,,-1,-0.3,-1.3,0.5
