Rk,Player,Pos,Age,Tm,G,MP,"PER
▼",TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
31,Michael Jordan*,SF,39,WAS,82,3031,19.3,0.491,0.036,0.212,2.8,16.7,9.7,21.1,2.2,1,9.4,28.7,,2.9,3.4,6.2,0.099,,1.8,0,1.7,2.8
32,Brad Miller,C,26,IND,73,2270,19.3,0.579,0.024,0.535,9.4,20.2,14.9,14.5,1.5,1.4,12.5,18.7,,6.1,3.4,9.6,0.202,,2.2,0.8,3,2.9
33,Antawn Jamison,SF,26,GSW,82,3226,19,0.542,0.142,0.323,6.5,12.5,9.5,8.6,1.2,0.9,9.5,24.5,,8.2,0.3,8.5,0.126,,2.8,-2.1,0.7,2.2
34,Eddie Jones,SG,31,MIA,47,1789,18.9,0.551,0.35,0.334,2.2,12.7,7.3,18.8,2,1.4,9.7,23,,3.9,2.1,6,0.162,,3.4,1.5,5,3.1
35,Richard Hamilton,SG,24,DET,82,2640,18.7,0.531,0.093,0.411,3.9,10.5,7.1,17,1.3,0.4,11.6,31.3,,4.3,3,7.3,0.132,,1.2,-0.8,0.4,1.6
36,Jerry Stackhouse,SG,28,WAS,70,2747,18.7,0.528,0.204,0.431,2.6,8.5,5.6,21.7,1.3,0.8,11.9,27.9,,5.1,1.4,6.5,0.114,,2.9,-1.6,1.3,2.3
37,Gilbert Arenas,PG,21,GSW,82,2866,18.6,0.54,0.265,0.397,3.6,10.6,7.2,30,2.2,0.4,17.3,24.9,,5.8,0.7,6.5,0.109,,2.6,-1.3,1.3,2.4
38,Rasheed Wallace,PF,28,POR,74,2684,18.5,0.552,0.281,0.249,5.1,19.6,12.3,10.2,1.4,2.2,10.3,23.3,,5.1,3.4,8.5,0.151,,2.3,0.2,2.5,3.1
39,Bobby Jackson,PG,29,SAC,59,1676,18.4,0.561,0.321,0.204,3.8,9.8,7,17.7,2.1,0.1,11.7,23.8,,3.3,2.2,5.5,0.157,,2.4,0.5,2.9,2.1
40,Donyell Marshall,PF,29,CHI,78,2378,18.4,0.513,0.095,0.241,11,21.3,16.2,10,2,2.6,11.7,21.5,,3,3.1,6,0.122,,1.2,0.1,1.3,1.9
41,Shawn Bradley,C,30,DAL,81,1731,18.3,0.601,0.003,0.467,9.6,20.7,15.1,4.6,1.9,7.3,12.9,13.6,,3.9,3.5,7.4,0.204,,-0.4,3,2.6,2
42,Kerry Kittles,SG,28,NJN,65,1951,18.3,0.55,0.308,0.19,3.1,11.7,7.4,15.4,2.7,1.2,6.7,19.1,,4.2,3.4,7.7,0.188,,2.5,2.1,4.7,3.3
43,Jason Terry,PG,25,ATL,81,3081,18.2,0.549,0.378,0.256,1.4,8.6,5.2,34.8,2.2,0.3,16.4,22.6,,6,1.4,7.4,0.116,,3,-1.2,1.8,3
44,Toni Kukoč*,PF,34,MIL,63,1704,18,0.551,0.456,0.336,4.6,13.7,9.1,21.8,2.5,1.3,15.6,21.4,,2.9,1.1,4,0.112,,2.9,0,2.8,2.1
45,Jamal Mashburn,SF,30,NOH,82,3321,18,0.507,0.193,0.233,2.3,15.3,8.7,26.2,1.3,0.4,11.6,27.1,,5.4,3.6,9,0.13,,2.6,-0.4,2.2,3.5
46,Carlos Boozer,PF,21,CLE,81,2049,17.9,0.577,0.002,0.311,10.8,22.7,16.6,9.3,1.5,1.7,12.8,17.1,,4.2,1.8,5.9,0.139,,0.6,-0.6,0,1
47,David Robinson*,C,37,SAS,64,1676,17.8,0.531,0,0.51,11.8,22.8,17.6,5.9,1.7,4.6,13.9,16.5,,2.5,3.6,6,0.172,,0.5,1.7,2.1,1.8
48,Allan Houston,SG,31,NYK,82,3108,17.7,0.563,0.307,0.27,1,7.9,4.4,13.2,0.9,0.2,9.8,27,,6.6,0.6,7.2,0.111,,2.9,-1.8,1,2.4
49,Mike Bibby,PG,24,SAC,55,1835,17.6,0.559,0.196,0.267,2.1,6.3,4.3,24.3,2,0.3,14,21.9,,3.5,2,5.6,0.146,,1.8,-0.1,1.8,1.8
50,P.J. Brown,PF,33,NOH,78,2609,17.6,0.592,0.005,0.386,10.7,20.7,15.6,9.2,1.4,2.2,12.2,14,,6.4,3.8,10.2,0.188,,1.6,1,2.5,3
51,Michael Finley,SF,29,DAL,69,2642,17.6,0.514,0.27,0.193,4.5,12.3,8.4,12.8,1.5,0.6,8.1,24.2,,4.3,2.5,6.7,0.123,,2.4,-0.8,1.7,2.4
52,Metta World Peace,SF,23,IND,69,2317,17.6,0.529,0.249,0.439,5,12.4,8.8,14.9,3.6,1.6,12.6,22.5,,3.2,4.1,7.2,0.15,,0.9,2.3,3.2,3.1
53,Eddy Curry,C,20,CHI,81,1571,17.5,0.607,0,0.501,8.3,16.4,12.4,4.4,0.6,2.9,16.4,23.6,,2.3,1.1,3.5,0.107,,-0.6,-1.3,-1.9,0
54,Corey Maggette,SG,23,LAC,64,2006,17.4,0.564,0.229,0.524,4.4,13.8,9.1,11.2,1.4,0.6,13.4,24.8,,4,1,5,0.119,,1.5,-1.1,0.4,1.2
55,Wally Szczerbiak,SF,25,MIN,52,1836,17.3,0.567,0.199,0.237,3.4,11.3,7.4,12.2,1.3,0.9,9.8,22,,3.8,1.3,5.2,0.135,,1.8,-0.9,0.9,1.3
56,Keith Van Horn,PF,27,PHI,74,2337,17.3,0.556,0.185,0.252,7.8,18.7,13.2,7.2,1.4,1,12.4,23.2,,3.9,2.6,6.5,0.133,,1.2,-0.9,0.3,1.4
57,Juwan Howard,PF,29,DEN,77,2730,17.2,0.501,0.003,0.278,7.4,18.1,12.5,18.1,1.5,0.8,11.8,26.1,,2.7,3.4,6,0.106,,1.2,-0.1,1.1,2.1
58,Ben Wallace*,C,28,DET,73,2873,17.2,0.486,0.014,0.432,11.9,34.9,23.2,6.9,2,5.9,14.5,10.2,,2.7,7.9,10.6,0.176,,0.4,3.5,3.9,4.3
59,Jason Williams,PG,27,MEM,76,2407,17.1,0.501,0.47,0.153,1.2,8.6,5,41.8,2,0.3,15.5,20.3,,4,0.7,4.7,0.094,,2.9,-1.7,1.2,1.9
60,Derek Anderson,PG,28,POR,76,2556,16.9,0.556,0.398,0.323,2.5,10,6.2,20.7,1.9,0.5,11.9,19.5,,5.9,2.2,8.1,0.153,,2.2,0.1,2.3,2.8
61,Baron Davis,PG,23,NOH,50,1889,16.9,0.5,0.355,0.164,3.4,8.1,5.7,30.5,2.6,0.8,14.1,24,,2.2,2.2,4.5,0.113,,2.5,0.7,3.2,2.5
62,Kenyon Martin,PF,25,NJN,77,2628,16.9,0.511,0.04,0.362,7.1,20.7,13.9,13,2,2,13.3,24.8,,1.8,5.3,7.1,0.129,,-0.2,1.2,1,2
63,Rashard Lewis,SF,23,SEA,77,3044,16.7,0.537,0.189,0.3,5.8,13.8,9.7,7.9,1.8,0.9,9.9,22.2,,5,2.8,7.8,0.122,,1.2,-0.5,0.7,2.1
64,Glenn Robinson,SF,30,ATL,69,2591,16.7,0.519,0.211,0.245,3.9,15.7,10,15.5,1.9,0.7,15.2,28.8,,1,1.9,2.9,0.055,,0.7,-1.5,-0.8,0.8
65,Kurt Thomas,C,30,NYK,81,2577,16.7,0.511,0.003,0.179,7.1,22.2,14.5,11.3,1.7,2.8,11.1,22.4,,2.3,3,5.4,0.1,,-0.6,0.7,0.1,1.3
66,Alvin Williams,PG,28,TOR,78,2638,16.7,0.508,0.161,0.264,2.3,8.6,5.3,27.7,2.2,0.6,11.2,19.7,,4.4,1.2,5.5,0.101,,0.8,-0.4,0.4,1.6
67,Richard Jefferson,SF,22,NJN,80,2879,16.6,0.563,0.026,0.479,6,14.4,10.2,12.1,1.5,1.1,12.4,19.7,,5.4,4.4,9.9,0.164,,0.9,0.6,1.5,2.5
68,Raef LaFrentz,C,26,DAL,69,1611,16.5,0.578,0.226,0.171,8.5,14,11.3,5.3,1.1,4.2,7.7,16.9,,3.8,2,5.8,0.173,,0,0.6,0.6,1.1
69,Tony Parker,PG,20,SAS,82,2774,16.5,0.542,0.233,0.278,1.4,7.3,4.5,27.9,1.4,0.1,14.5,22.9,,5.1,2.6,7.7,0.134,,1.4,-1,0.5,1.7
70,Amar'e Stoudemire,PF,20,PHO,82,2570,16.2,0.53,0.012,0.583,10.9,20.9,15.9,5,1.3,2.5,15.3,21.5,,2.6,3.6,6.2,0.116,,-0.9,-0.4,-1.4,0.4
71,Ricky Davis,SG,23,CLE,79,3131,16.1,0.485,0.139,0.316,3.4,10.7,7,26.5,2,0.8,14.2,27.1,,1.5,1.5,3,0.046,,1,-1.4,-0.3,1.3
72,Christian Laettner,PF,33,WAS,76,2215,16.1,0.545,0.031,0.279,6.1,20.8,13.4,17.8,2,1.4,13.1,14.2,,3.8,2.8,6.6,0.143,,0.5,1.6,2,2.2
73,Malik Rose,PF,28,SAS,79,1933,16.1,0.538,0.008,0.486,9.3,20.5,15.2,11,1.6,1.4,18.2,22.4,,1.9,3.3,5.2,0.13,,-1,0.4,-0.6,0.7
74,Reggie Miller*,SG,37,IND,70,2117,15.9,0.597,0.499,0.361,1.1,7.8,4.6,13.4,1.5,0.1,8.2,17.2,,5.6,1.8,7.4,0.168,,2.2,0.1,2.3,2.3
75,Troy Murphy,PF,22,GSW,79,2510,15.9,0.526,0.019,0.387,9.8,24.3,17.1,6.6,1.3,0.8,11.2,16.7,,4.7,1.7,6.4,0.122,,0.5,-1.2,-0.7,0.8
76,Brent Barry,SG,31,SEA,75,2480,15.8,0.597,0.508,0.279,2.2,12.2,7.1,25,2.5,0.5,18,14.9,,4.8,2.5,7.3,0.141,,1.1,1.5,2.6,2.9
77,Tyson Chandler,C,20,CHI,75,1827,15.8,0.565,0,0.601,10.4,20.6,15.5,6.8,1,4.2,18.1,18.1,,1.8,2.1,3.9,0.102,,-1.1,0.2,-0.9,0.5
78,Erick Dampier,C,27,GSW,82,1978,15.8,0.543,0.004,0.425,13.5,15.7,14.6,4.6,0.7,5.1,15.3,15.7,,3.1,1,4.1,0.099,,-0.4,-0.6,-1,0.5
79,Bonzi Wells,SG,26,POR,75,2396,15.7,0.505,0.131,0.316,4.9,14.9,9.9,18,2.8,0.6,16,25.9,,0.9,3.1,4,0.08,,-0.6,0.4,-0.2,1.1
80,Corliss Williamson,SF,29,DET,82,2061,15.7,0.515,0.013,0.363,8.3,12.3,10.3,10.2,1.2,1,11.6,25.3,,2.4,2.5,4.9,0.115,,-1,-0.8,-1.8,0.1
81,Vlade Divac*,C,34,SAC,80,2384,15.6,0.519,0.038,0.383,7.4,17.8,12.9,16.7,1.8,2.9,16.6,17,,2.6,4.4,7,0.141,,-0.2,2.4,2.1,2.5
82,Brian Grant,C,30,MIA,82,2641,15.6,0.552,0,0.303,10.2,26.8,18.3,7.2,1.3,1.4,14.4,16,,3.5,4.1,7.7,0.139,,-0.8,0.4,-0.4,1.1
83,Eric Snow,PG,29,PHI,82,3108,15.6,0.546,0.04,0.474,2.6,8.8,5.7,27.6,2.2,0.3,16.7,16.8,,5.7,2.7,8.4,0.13,,0.4,0.3,0.7,2.1
84,Nick Van Exel,SG,31,DAL,73,2026,15.6,0.51,0.375,0.173,1.9,9.4,5.7,24.4,1.1,0.1,12.1,22.8,,2.6,1.3,4,0.094,,1.8,-1.6,0.2,1.1
85,Jerome Williams,PF,29,TOR,71,2346,15.6,0.525,0.011,0.525,10.8,21.2,15.8,6.7,2.6,0.8,13,14.7,,2.9,2.5,5.4,0.11,,-0.3,0,-0.3,1
86,Larry Hughes,PG,24,WAS,67,2137,15.5,0.521,0.107,0.251,3.7,13.4,8.5,17.5,2.2,0.8,14.2,21.2,,1.6,2.1,3.7,0.082,,0,0.2,0.2,1.2
87,Derrick Coleman,C,35,PHI,64,1742,15.4,0.525,0.135,0.343,10,20.5,15.2,8,1.6,3.1,14.3,17.3,,2.1,2.4,4.5,0.124,,0.1,0.3,0.3,1
88,Jamal Crawford,PG,22,CHI,80,1992,15.4,0.496,0.3,0.16,1.2,9,5.1,28.8,2,0.9,13.4,22.2,,1.6,1.1,2.8,0.067,,1.2,-0.8,0.4,1.2
89,Eddie Griffin,PF,20,HOU,77,1890,15.4,0.462,0.283,0.139,8.6,19.2,14,8,1.5,4.2,9.6,19.4,,1,2.9,3.9,0.1,,0.3,0.6,0.9,1.4
90,Nenê,C,20,DEN,80,2258,15.4,0.545,0.005,0.551,10.2,15.3,12.7,12.2,3,2.3,19.1,18.7,,1.3,3.8,5,0.107,,-1.1,1.9,0.8,1.6
91,Jamaal Magloire,C,24,NOH,82,2443,15.4,0.541,0.005,0.507,12.2,22.3,17.2,5.9,1.1,3.3,16.9,17.4,,2.9,3.8,6.7,0.133,,-1.3,0.2,-1.2,0.5
92,Adonal Foyle,C,27,GSW,82,1787,15.3,0.563,0.003,0.301,10.6,18.5,14.6,3.1,1.1,7.6,15.7,11,,2.3,1.7,4,0.106,,-0.7,1.7,0.9,1.3
93,Scottie Pippen*,SF,37,POR,64,1911,15.3,0.52,0.223,0.248,3.6,14,8.8,24.3,3,1,19.9,20,,1.2,2.6,3.8,0.095,,0,1.6,1.6,1.7
94,Tony Battie,C,26,BOS,67,1683,15.2,0.578,0.014,0.32,9.7,19.7,14.6,5.2,1,3.8,10.2,12.9,,3.3,2.5,5.8,0.164,,-1,0.8,-0.3,0.7
95,Troy Hudson,PG,26,MIN,79,2600,15.2,0.531,0.278,0.242,1.9,6,4,27,1.2,0.2,14.7,21.6,,4,1.1,5.1,0.094,,1.4,-1.7,-0.3,1.1
96,Desmond Mason,SF,25,TOT,80,2763,15.2,0.502,0.071,0.278,6.5,15.9,11.1,10.2,1.3,0.9,9.2,21.3,,3.3,1.9,5.2,0.09,,-0.1,-1.3,-1.4,0.4
97,Andre Miller,PG,26,LAC,80,2913,15.2,0.495,0.116,0.421,3.3,9,6.1,31.3,1.8,0.3,15.8,20.3,,3.6,1,4.6,0.076,,0.2,-1.3,-1.1,0.6
98,Caron Butler,SF,22,MIA,78,2858,15.1,0.502,0.104,0.363,5.3,10.9,8,14.1,2.6,0.9,13.8,22.9,,1.6,3.6,5.1,0.086,,-0.4,1,0.5,1.8
99,David Wesley,SG,32,NOH,73,2710,15.1,0.533,0.305,0.229,1.6,5.9,3.8,16.4,2.2,0.2,10.4,21.4,,4.5,2.5,7,0.124,,1,0.1,1.1,2.1
100,Shane Battier,SF,24,MEM,78,2383,15,0.597,0.38,0.255,6.1,10.1,8.1,6.8,2.2,2.5,9.7,13.2,,4.8,1.5,6.2,0.126,,1.4,0.8,2.3,2.5
101,Doug Christie,SG,32,SAC,80,2710,15,0.59,0.332,0.312,2.5,10.6,6.8,19.3,3.3,0.9,18.5,12.7,,4.2,4.7,8.9,0.157,,0,3.2,3.2,3.6
102,Drew Gooden,SF-PF,21,TOT,70,1873,15,0.503,0.062,0.273,9.8,17.7,13.7,7.8,1.5,1.3,14.7,24.5,,0.4,1.3,1.7,0.043,,-1.1,-1.9,-3,-0.4
103,Jalen Rose,SF,30,CHI,82,3351,14.9,0.508,0.227,0.295,2.3,9.2,5.8,21.1,1.1,0.5,13.7,27.4,,2.5,1.1,3.6,0.052,,0.9,-2.1,-1.2,0.7
104,Kenny Thomas,PF,25,TOT,66,1978,14.9,0.517,0,0.352,10.9,20.5,15.6,9.4,1.7,1.1,15.2,17.4,,2.1,2.5,4.6,0.111,,-0.4,-0.4,-0.7,0.6
105,Jason Richardson,SG,22,GSW,82,2698,14.8,0.501,0.288,0.233,4.4,10.4,7.5,15.3,1.7,0.6,12.3,23,,3.4,0.3,3.7,0.066,,1,-1.6,-0.5,1
106,Mike Miller,SF,22,TOT,65,2186,14.7,0.537,0.349,0.217,2.4,15.7,8.9,13.5,1,0.7,11.7,21.8,,2.7,1.3,4,0.087,,1.1,-1.3,-0.2,1
107,Cuttino Mobley,SG,27,HOU,73,3044,14.7,0.537,0.298,0.264,2.7,8.6,5.7,12.2,1.7,0.8,12.2,20.6,,4.5,2.5,6.9,0.109,,0.5,-0.2,0.2,1.7
108,Rasho Nesterović,C,26,MIN,77,2337,14.7,0.536,0.003,0.125,7.3,16.9,12.2,7.7,0.9,3.6,11,17.5,,2.6,2.6,5.2,0.107,,-0.7,0.5,-0.1,1.1
109,Darrell Armstrong,PG,34,ORL,82,2350,14.6,0.53,0.361,0.292,4.3,10.2,7.2,21.7,3,0.4,18.1,16.9,,2.7,2.2,4.9,0.1,,0.2,0.7,0.9,1.7
110,Lamar Odom,SF,23,LAC,49,1679,14.6,0.519,0.211,0.286,4,17.9,11,19,1.3,1.7,16.9,22.3,,0.9,1.2,2.2,0.062,,-0.1,-0.2,-0.3,0.7
111,Antoine Walker,PF,26,BOS,78,3235,14.6,0.467,0.375,0.184,3.4,16.7,9.9,23.3,1.9,0.8,13.4,27.9,,-1.6,4.2,2.6,0.039,,0.1,-0.6,-0.5,1.3
112,Antonio Davis,C,34,TOR,53,1894,14.5,0.483,0,0.437,7.5,19.3,13.1,11.9,0.6,2.3,13.4,21.3,,1,1.1,2.2,0.055,,-0.9,-1,-1.9,0.1
113,Dale Davis,C,33,POR,78,2282,14.5,0.566,0,0.379,12.3,17.5,14.9,6.4,1.2,2.3,12.2,11.8,,4.3,2.6,6.9,0.145,,0.5,0.1,0.6,1.5
114,Stephen Jackson,SG,24,SAS,80,2254,14.5,0.526,0.363,0.224,3.6,10.8,7.4,14.1,3,0.9,16.4,22.1,,1.2,3.6,4.8,0.102,,-0.5,1.4,0.9,1.7
115,Ruben Patterson,SF,27,POR,78,1655,14.5,0.53,0.039,0.426,8.8,10.5,9.6,10.2,2.4,1.3,16,20.4,,1.4,1.8,3.2,0.093,,-0.6,0,-0.6,0.6
116,Clarence Weatherspoon,PF,32,NYK,79,2024,14.5,0.522,0,0.469,12.2,22.8,17.4,5.1,1.8,1.3,11.2,12.8,,3.3,2.2,5.5,0.131,,0.1,-0.2,0,1
117,Voshon Lenard,SG,29,TOR,63,1929,14.4,0.502,0.311,0.24,2.7,10.1,6.3,13.6,1.6,0.8,10.3,23.6,,1.7,0.7,2.4,0.06,,0.3,-1.4,-1,0.5
118,Lorenzen Wright,C,27,MEM,70,1982,14.4,0.489,0.007,0.311,9.8,20,15,6.7,1.3,1.9,11.9,21,,1,1.5,2.5,0.061,,-1.6,-1.4,-3,-0.5
119,Latrell Sprewell,SF,32,NYK,74,2859,14.3,0.497,0.319,0.193,1.8,10.1,5.9,19.7,1.9,0.6,12.3,22.6,,1.6,1.6,3.2,0.054,,0.7,-0.6,0.1,1.5
120,Tim Thomas,SF,25,MIL,80,2358,14.3,0.527,0.285,0.2,4.8,14.6,9.7,7.3,1.6,1.5,11.6,22.6,,1.9,1,2.9,0.06,,-0.5,-1.7,-2.2,-0.1
121,Howard Eisley,PG,30,NYK,82,2243,14.1,0.552,0.537,0.167,1.2,8.7,4.9,31.4,1.7,0.3,18.1,17,,3.5,1,4.5,0.097,,1,-0.6,0.4,1.3
122,Keon Clark,C,27,SAC,80,1780,13.9,0.528,0.009,0.284,8.8,17.9,13.6,6.5,1.1,5.6,15.6,14.9,,1.3,3.4,4.7,0.127,,-2.3,2.1,-0.2,0.8
123,Theo Ratliff,C,29,ATL,81,2518,13.8,0.512,0,0.36,7.3,19.7,13.7,4.8,1.2,7.3,16.6,15,,0.7,3.4,4,0.077,,-2.5,1.8,-0.7,0.8
124,Tony Delk,PG,29,BOS,67,1873,13.7,0.547,0.543,0.155,2.4,11.9,7,14,2,0.4,10.3,16.6,,2.5,2.1,4.6,0.117,,0.3,0.8,1.1,1.4
125,Aaron McKie,SF,30,PHI,80,2374,13.7,0.497,0.168,0.201,3,14.5,8.7,18.6,2.9,0.3,13.1,15.8,,2.1,3,5.1,0.104,,-0.6,1.6,1.1,1.9
126,Kevin Ollie,PG,30,TOT,82,1897,13.7,0.514,0.014,0.404,1.5,9.8,5.6,23.8,2,0.2,12.2,14.6,,3,0.8,3.8,0.097,,-0.7,0.2,-0.6,0.7
127,Kwame Brown,C,20,WAS,80,1773,13.6,0.496,0.006,0.432,8.5,19.9,14.2,5.6,1.5,3.4,15.5,18.8,,0.2,2.3,2.5,0.069,,-2.1,-0.1,-2.2,-0.1
128,Vladimir Stepania,C,26,MIA,79,1594,13.6,0.454,0,0.314,14.9,25.6,20.1,2.7,1.5,2,12.4,16.4,,0.3,2.6,2.9,0.089,,-1.8,-0.5,-2.3,-0.1
129,Dion Glover,SG,24,ATL,76,1890,13.5,0.512,0.244,0.25,3.9,12.8,8.5,13.1,2,0.6,13.1,20.1,,1.4,1.2,2.6,0.065,,-0.8,-0.6,-1.5,0.2
130,Lucious Harris,SG,32,NJN,77,1973,13.5,0.494,0.189,0.262,3.7,9.8,6.7,13.4,1.4,0.3,8.1,20,,2.2,2.5,4.7,0.114,,0,-0.1,-0.1,1
131,Brendan Haywood,C,23,WAS,81,1930,13.5,0.561,0,0.723,11.7,13,12.4,2.4,0.9,4.6,12.7,12.5,,3.1,1.9,5,0.125,,-1.6,-0.2,-1.8,0.1
132,Wesley Person,SG,31,MEM,66,1941,13.5,0.565,0.384,0.161,1.4,9.6,5.6,9.3,1.1,0.7,8,16.2,,3.1,0.2,3.3,0.082,,0.8,-1.4,-0.6,0.7
